yes-answer,time,distance,intensity,difference
0,1.4280000000000002,0,10,-1.0
0,1.253,0,10,-1.0
0,2.447,0,10,-1.0
0,1.05,0,10,-1.0
0,1.476,0,10,-1.0
0,1.408,0,10,-1.0
0,0.99,0,10,-1.0
0,1.318,0,10,-1.0
0,1.093,0,10,-1.0
0,1.173,0,10,-1.0
0,1.5490000000000002,0,10,-0.775
0,0.982,0,10,-0.775
1,1.029,0,10,-0.775
0,1.25,0,10,-0.775
0,1.111,0,10,-0.775
0,1.067,0,10,-0.775
0,1.005,0,10,-0.775
0,1.263,0,10,-0.775
0,0.992,0,10,-0.775
0,1.203,0,10,-0.775
0,1.098,0,10,-0.55
0,1.913,0,10,-0.55
0,1.366,0,10,-0.55
0,1.865,0,10,-0.55
0,1.654,0,10,-0.55
0,1.275,0,10,-0.55
0,1.083,0,10,-0.55
0,1.293,0,10,-0.55
0,1.052,0,10,-0.55
0,2.57,0,10,-0.55
0,1.096,0,10,-0.3250000000000001
0,10.669,0,10,-0.3250000000000001
0,1.3630000000000002,0,10,-0.3250000000000001
1,1.273,0,10,-0.3250000000000001
0,0.99,0,10,-0.3250000000000001
1,3.589,0,10,-0.3250000000000001
0,1.504,0,10,-0.3250000000000001
1,1.126,0,10,-0.3250000000000001
0,1.181,0,10,-0.3250000000000001
0,1.955,0,10,-0.3250000000000001
0,0.953,0,10,-0.10000000000000007
0,1.36,0,10,-0.10000000000000007
1,1.23,0,10,-0.10000000000000007
1,1.279,0,10,-0.10000000000000007
1,0.931,0,10,-0.10000000000000007
1,1.235,0,10,-0.10000000000000007
1,5.926,0,10,-0.10000000000000007
1,1.031,0,10,-0.10000000000000007
0,1.109,0,10,-0.10000000000000007
0,1.151,0,10,-0.10000000000000007
1,1.616,0,10,0.1
0,2.208,0,10,0.1
0,1.869,0,10,0.1
0,1.18,0,10,0.1
0,3.724,0,10,0.1
1,1.415,0,10,0.1
0,1.132,0,10,0.1
0,0.968,0,10,0.1
0,1.046,0,10,0.1
1,2.2880000000000003,0,10,0.1
1,1.778,0,10,0.325
0,1.692,0,10,0.325
1,1.272,0,10,0.325
0,1.518,0,10,0.325
0,1.046,0,10,0.325
1,1.074,0,10,0.325
1,2.024,0,10,0.325
0,0.912,0,10,0.325
1,1.426,0,10,0.325
0,1.391,0,10,0.325
1,3.947,0,10,0.55
1,1.263,0,10,0.55
0,1.114,0,10,0.55
1,1.656,0,10,0.55
1,0.998,0,10,0.55
1,1.094,0,10,0.55
1,1.876,0,10,0.55
1,1.465,0,10,0.55
1,1.048,0,10,0.55
1,1.307,0,10,0.55
1,1.17,0,10,0.775
1,1.3019999999999998,0,10,0.775
1,1.469,0,10,0.775
1,1.133,0,10,0.775
0,0.984,0,10,0.775
1,1.4380000000000002,0,10,0.775
1,1.144,0,10,0.775
1,1.824,0,10,0.775
1,1.115,0,10,0.775
0,1.101,0,10,0.775
1,1.283,0,10,1.0
1,1.74,0,10,1.0
1,1.349,0,10,1.0
1,1.253,0,10,1.0
1,1.118,0,10,1.0
1,1.581,0,10,1.0
1,1.793,0,10,1.0
1,1.6840000000000002,0,10,1.0
1,1.12,0,10,1.0
1,1.194,0,10,1.0
0,1.274,50,10,-2.0
0,1.253,50,10,-2.0
0,0.914,50,10,-2.0
0,1.232,50,10,-2.0
0,1.02,50,10,-2.0
0,1.087,50,10,-2.0
0,1.469,50,10,-2.0
0,2.333,50,10,-2.0
0,0.875,50,10,-2.0
0,0.8959999999999999,50,10,-1.525
0,1.72,50,10,-1.525
0,1.009,50,10,-1.525
0,2.445,50,10,-1.525
0,1.567,50,10,-1.525
0,1.646,50,10,-1.525
0,1.3969999999999998,50,10,-1.525
0,1.7519999999999998,50,10,-1.525
0,0.8959999999999999,50,10,-1.525
0,1.1740000000000002,50,10,-1.525
0,1.214,50,10,-1.0499999999999998
0,1.324,50,10,-1.0499999999999998
0,1.0659999999999998,50,10,-1.0499999999999998
