yes-answer,time,distance,intensity,difference
0,2.352,0,10,-1.0
0,1.63,0,10,-1.0
0,2.193,0,10,-1.0
0,2.709,0,10,-1.0
0,2.136,0,10,-1.0
0,2.452,0,10,-1.0
0,1.824,0,10,-1.0
0,1.704,0,10,-1.0
0,2.351,0,10,-1.0
0,1.858,0,10,-1.0
0,2.886,0,10,-0.775
0,1.734,0,10,-0.775
0,2.3,0,10,-0.775
0,1.609,0,10,-0.775
0,3.607,0,10,-0.775
0,1.5719999999999998,0,10,-0.775
0,2.245,0,10,-0.775
0,2.187,0,10,-0.775
0,2.202,0,10,-0.775
0,2.3040000000000003,0,10,-0.775
1,1.812,0,10,-0.55
0,2.412,0,10,-0.55
0,3.5580000000000003,0,10,-0.55
0,2.289,0,10,-0.55
1,1.996,0,10,-0.55
0,2.06,0,10,-0.55
0,1.509,0,10,-0.55
1,1.96,0,10,-0.55
0,2.1630000000000003,0,10,-0.55
0,2.059,0,10,-0.55
0,2.199,0,10,-0.3250000000000001
1,2.734,0,10,-0.3250000000000001
0,5.5120000000000005,0,10,-0.3250000000000001
1,1.898,0,10,-0.3250000000000001
0,2.359,0,10,-0.3250000000000001
0,2.955,0,10,-0.3250000000000001
0,2.982,0,10,-0.3250000000000001
1,2.604,0,10,-0.3250000000000001
0,1.859,0,10,-0.3250000000000001
0,1.809,0,10,-0.3250000000000001
1,3.342,0,10,-0.10000000000000007
0,2.209,0,10,-0.10000000000000007
1,1.533,0,10,-0.10000000000000007
1,1.732,0,10,-0.10000000000000007
1,1.934,0,10,-0.10000000000000007
1,1.643,0,10,-0.10000000000000007
1,1.99,0,10,-0.10000000000000007
0,4.72,0,10,-0.10000000000000007
0,1.982,0,10,-0.10000000000000007
0,2.001,0,10,-0.10000000000000007
1,3.158,0,10,0.1
1,2.995,0,10,0.1
0,5.42,0,10,0.1
1,12.525,0,10,0.1
1,2.373,0,10,0.1
0,3.773,0,10,0.1
0,1.626,0,10,0.1
1,10.782,0,10,0.1
0,1.497,0,10,0.1
1,2.309,0,10,0.1
1,2.923,0,10,0.325
1,4.686,0,10,0.325
1,2.318,0,10,0.325
1,2.254,0,10,0.325
1,2.229,0,10,0.325
1,2.563,0,10,0.325
0,3.817,0,10,0.325
0,1.602,0,10,0.325
1,2.1180000000000003,0,10,0.325
0,1.794,0,10,0.325
0,4.445,0,10,0.55
1,2.425,0,10,0.55
1,2.557,0,10,0.55
1,2.7110000000000003,0,10,0.55
1,3.199,0,10,0.55
1,2.262,0,10,0.55
1,2.909,0,10,0.55
1,1.877,0,10,0.55
1,2.688,0,10,0.55
1,2.438,0,10,0.55
1,4.416,0,10,0.775
1,1.744,0,10,0.775
1,1.67,0,10,0.775
1,5.867000000000001,0,10,0.775
1,4.114,0,10,0.775
1,3.401,0,10,0.775
1,2.084,0,10,0.775
1,2.198,0,10,0.775
1,2.42,0,10,0.775
1,1.986,0,10,0.775
1,3.762,0,10,1.0
1,1.714,0,10,1.0
1,2.906,0,10,1.0
1,2.104,0,10,1.0
1,3.075,0,10,1.0
1,2.865,0,10,1.0
1,5.13,0,10,1.0
0,1.898,0,10,1.0
1,1.999,0,10,1.0
1,2.695,0,10,1.0
0,1.574,50,10,-2.0
0,1.921,50,10,-2.0
0,3.841,50,10,-2.0
0,1.547,50,10,-2.0
0,2.09,50,10,-2.0
0,2.196,50,10,-2.0
0,2.3680000000000003,50,10,-2.0
0,2.155,50,10,-2.0
0,3.387,50,10,-2.0
0,1.705,50,10,-2.0
0,1.668,50,10,-1.525
0,3.354,50,10,-1.525
1,2.894,50,10,-1.525
0,2.372,50,10,-1.525
0,3.709,50,10,-1.525
0,1.767,50,10,-1.525
0,2.389,50,10,-1.525
0,1.308,50,10,-1.525
0,1.202,50,10,-1.525
0,2.215,50,10,-1.525
0,2.994,50,10,-1.0499999999999998
0,2.405,50,10,-1.0499999999999998
0,2.732,50,10,-1.0499999999999998
0,2.732,50,10,-1.0499999999999998
0,1.912,50,10,-1.0499999999999998
0,2.213,50,10,-1.0499999999999998
0,4.14,50,10,-1.0499999999999998
1,2.412,50,10,-1.0499999999999998
0,2.212,50,10,-1.0499999999999998
0,2.839,50,10,-1.0499999999999998
0,2.6260000000000003,50,10,-0.5749999999999997
0,3.0380000000000003,50,10,-0.5749999999999997
1,2.266,50,10,-0.5749999999999997
0,2.295,50,10,-0.5749999999999997
0,2.136,50,10,-0.5749999999999997
0,2.115,50,10,-0.5749999999999997
0,2.16,50,10,-0.5749999999999997
0,2.736,50,10,-0.5749999999999997
0,2.477,50,10,-0.5749999999999997
0,1.685,50,10,-0.5749999999999997
1,2.8960000000000004,50,10,-0.09999999999999963
0,2.903,50,10,-0.09999999999999963
0,3.116,50,10,-0.09999999999999963
1,2.475,50,10,-0.09999999999999963
1,2.374,50,10,-0.09999999999999963
0,2.166,50,10,-0.09999999999999963
1,3.056,50,10,-0.09999999999999963
0,1.978,50,10,-0.09999999999999963
1,2.774,50,10,-0.09999999999999963
0,2.458,50,10,-0.09999999999999963
1,3.262,50,10,0.1
0,3.729,50,10,0.1
0,6.794,50,10,0.1
1,3.256,50,10,0.1
1,2.016,50,10,0.1
1,3.61,50,10,0.1
0,8.331,50,10,0.1
1,2.853,50,10,0.1
0,3.419,50,10,0.1
1,2.004,50,10,0.1
1,3.809,50,10,0.575
1,3.063,50,10,0.575
0,4.349,50,10,0.575
1,3.119,50,10,0.575
1,1.836,50,10,0.575
0,1.935,50,10,0.575
1,2.86,50,10,0.575
1,2.085,50,10,0.575
1,2.978,50,10,0.575
