yes-answer,time,distance,intensity,difference
0,1.345,0,10,-1.0
0,1.823,0,10,-1.0
0,1.473,0,10,-1.0
0,1.605,0,10,-1.0
0,1.108,0,10,-1.0
0,1.318,0,10,-1.0
0,1.104,0,10,-1.0
0,1.5719999999999998,0,10,-1.0
0,1.186,0,10,-1.0
0,1.5630000000000002,0,10,-1.0
0,1.26,0,10,-0.775
0,2.371,0,10,-0.775
0,1.131,0,10,-0.775
0,1.208,0,10,-0.775
0,1.128,0,10,-0.775
0,1.142,0,10,-0.775
0,1.319,0,10,-0.775
0,1.335,0,10,-0.775
0,1.485,0,10,-0.775
0,1.29,0,10,-0.775
1,2.246,0,10,-0.55
0,1.18,0,10,-0.55
1,5.209,0,10,-0.55
0,1.742,0,10,-0.55
0,1.4469999999999998,0,10,-0.55
0,1.6269999999999998,0,10,-0.55
0,1.504,0,10,-0.55
0,1.336,0,10,-0.55
0,1.098,0,10,-0.55
0,1.297,0,10,-0.55
0,1.777,0,10,-0.3250000000000001
0,1.366,0,10,-0.3250000000000001
0,1.413,0,10,-0.3250000000000001
1,1.279,0,10,-0.3250000000000001
0,1.298,0,10,-0.3250000000000001
1,1.819,0,10,-0.3250000000000001
0,2.045,0,10,-0.3250000000000001
0,1.352,0,10,-0.3250000000000001
0,0.344,0,10,-0.3250000000000001
0,1.409,0,10,-0.3250000000000001
0,1.541,0,10,-0.10000000000000007
0,1.304,0,10,-0.10000000000000007
1,1.126,0,10,-0.10000000000000007
1,1.367,0,10,-0.10000000000000007
1,1.272,0,10,-0.10000000000000007
0,1.5219999999999998,0,10,-0.10000000000000007
1,1.624,0,10,-0.10000000000000007
1,1.528,0,10,-0.10000000000000007
0,1.28,0,10,-0.10000000000000007
0,1.4780000000000002,0,10,-0.10000000000000007
1,2.101,0,10,0.1
0,1.648,0,10,0.1
1,1.991,0,10,0.1
0,1.046,0,10,0.1
1,1.887,0,10,0.1
0,1.82,0,10,0.1
0,1.141,0,10,0.1
0,1.722,0,10,0.1
1,1.284,0,10,0.1
1,0.139,0,10,0.1
1,1.456,0,10,0.325
1,2.089,0,10,0.325
0,1.777,0,10,0.325
0,1.5019999999999998,0,10,0.325
1,2.335,0,10,0.325
1,2.4090000000000003,0,10,0.325
0,1.135,0,10,0.325
0,1.982,0,10,0.325
0,1.473,0,10,0.325
1,1.074,0,10,0.325
1,1.953,0,10,0.55
1,1.169,0,10,0.55
1,1.264,0,10,0.55
1,1.388,0,10,0.55
1,1.5530000000000002,0,10,0.55
0,1.207,0,10,0.55
1,0.966,0,10,0.55
1,1.199,0,10,0.55
1,1.05,0,10,0.55
0,1.259,0,10,0.55
1,1.118,0,10,0.775
1,1.273,0,10,0.775
1,1.465,0,10,0.775
1,1.2009999999999998,0,10,0.775
1,1.12,0,10,0.775
1,1.111,0,10,0.775
1,1.117,0,10,0.775
0,1.722,0,10,0.775
1,1.02,0,10,0.775
1,1.851,0,10,0.775
1,1.259,0,10,1.0
1,1.465,0,10,1.0
1,1.003,0,10,1.0
1,1.433,0,10,1.0
1,1.85,0,10,1.0
1,1.223,0,10,1.0
1,1.271,0,10,1.0
1,1.608,0,10,1.0
1,0.924,0,10,1.0
1,1.142,0,10,1.0
0,1.346,50,10,-2.0
0,1.409,50,10,-2.0
0,1.365,50,10,-2.0
