yes-answer,time,distance,intensity,difference
0,2.806,0,10,-1.0
0,0.981,0,10,-1.0
0,1.5759999999999998,0,10,-1.0
0,1.356,0,10,-1.0
0,1.239,0,10,-1.0
0,0.884,0,10,-1.0
0,1.03,0,10,-1.0
0,0.268,0,10,-1.0
0,0.792,0,10,-1.0
1,1.16,0,10,-1.0
0,1.494,0,10,-0.775
0,1.3230000000000002,0,10,-0.775
0,1.463,0,10,-0.775
0,1.298,0,10,-0.775
0,0.08800000000000001,0,10,-0.775
0,0.239,0,10,-0.775
0,1.1,0,10,-0.775
0,1.49,0,10,-0.775
1,0.83,0,10,-0.775
0,0.981,0,10,-0.775
1,0.8759999999999999,0,10,-0.55
0,0.113,0,10,-0.55
0,1.101,0,10,-0.55
1,1.162,0,10,-0.55
0,3.344,0,10,-0.55
1,0.851,0,10,-0.55
0,1.077,0,10,-0.55
0,0.914,0,10,-0.55
0,1.257,0,10,-0.55
0,1.0490000000000002,0,10,-0.55
0,0.943,0,10,-0.3250000000000001
0,2.114,0,10,-0.3250000000000001
0,1.169,0,10,-0.3250000000000001
0,1.226,0,10,-0.3250000000000001
1,1.901,0,10,-0.3250000000000001
0,1.052,0,10,-0.3250000000000001
1,0.935,0,10,-0.3250000000000001
0,0.223,0,10,-0.3250000000000001
0,0.261,0,10,-0.3250000000000001
0,1.005,0,10,-0.3250000000000001
1,1.273,0,10,-0.10000000000000007
0,0.927,0,10,-0.10000000000000007
1,1.296,0,10,-0.10000000000000007
1,1.259,0,10,-0.10000000000000007
1,1.953,0,10,-0.10000000000000007
0,0.903,0,10,-0.10000000000000007
1,1.7380000000000002,0,10,-0.10000000000000007
1,0.6459999999999999,0,10,-0.10000000000000007
0,0.728,0,10,-0.10000000000000007
0,2.141,0,10,-0.10000000000000007
0,1.2009999999999998,0,10,0.1
0,0.394,0,10,0.1
1,3.522,0,10,0.1
0,1.461,0,10,0.1
1,1.899,0,10,0.1
0,1.96,0,10,0.1
0,1.269,0,10,0.1
0,1.04,0,10,0.1
0,1.0759999999999998,0,10,0.1
0,1.225,0,10,0.1
0,1.015,0,10,0.325
1,1.729,0,10,0.325
1,0.972,0,10,0.325
1,1.233,0,10,0.325
1,1.496,0,10,0.325
1,2.169,0,10,0.325
1,2.389,0,10,0.325
