yes-answer,time,distance,intensity,difference
0,1.811,0,10,-1.0
0,1.693,0,10,-1.0
0,1.102,0,10,-1.0
0,1.446,0,10,-1.0
0,1.501,0,10,-1.0
0,1.264,0,10,-1.0
0,1.095,0,10,-1.0
0,1.288,0,10,-1.0
0,1.016,0,10,-1.0
0,1.273,0,10,-1.0
0,1.51,0,10,-0.775
0,1.389,0,10,-0.775
0,1.259,0,10,-0.775
0,1.018,0,10,-0.775
0,0.7490000000000001,0,10,-0.775
0,1.251,0,10,-0.775
0,1.015,0,10,-0.775
0,1.288,0,10,-0.775
0,1.281,0,10,-0.775
0,1.444,0,10,-0.775
0,1.405,0,10,-0.55
0,1.852,0,10,-0.55
0,1.815,0,10,-0.55
0,1.513,0,10,-0.55
0,1.5490000000000002,0,10,-0.55
0,1.155,0,10,-0.55
0,1.4480000000000002,0,10,-0.55
0,1.511,0,10,-0.55
0,1.151,0,10,-0.55
0,0.968,0,10,-0.55
0,1.219,0,10,-0.3250000000000001
0,2.385,0,10,-0.3250000000000001
0,2.89,0,10,-0.3250000000000001
0,2.384,0,10,-0.3250000000000001
1,1.706,0,10,-0.3250000000000001
1,1.968,0,10,-0.3250000000000001
0,1.264,0,10,-0.3250000000000001
0,1.295,0,10,-0.3250000000000001
0,1.147,0,10,-0.3250000000000001
0,1.206,0,10,-0.3250000000000001
1,2.275,0,10,-0.10000000000000007
0,1.255,0,10,-0.10000000000000007
1,1.094,0,10,-0.10000000000000007
1,1.6909999999999998,0,10,-0.10000000000000007
0,1.204,0,10,-0.10000000000000007
0,1.4269999999999998,0,10,-0.10000000000000007
0,1.026,0,10,-0.10000000000000007
0,2.695,0,10,-0.10000000000000007
0,1.805,0,10,-0.10000000000000007
1,1.263,0,10,-0.10000000000000007
1,1.497,0,10,0.1
1,2.895,0,10,0.1
0,2.402,0,10,0.1
1,1.365,0,10,0.1
1,1.197,0,10,0.1
1,1.876,0,10,0.1
0,0.875,0,10,0.1
0,6.757999999999999,0,10,0.1
1,1.043,0,10,0.1
0,3.853,0,10,0.1
1,1.775,0,10,0.325
1,4.589,0,10,0.325
1,1.919,0,10,0.325
1,1.3030000000000002,0,10,0.325
1,1.77,0,10,0.325
1,1.48,0,10,0.325
1,1.3130000000000002,0,10,0.325
1,1.188,0,10,0.325
0,1.5019999999999998,0,10,0.325
1,1.077,0,10,0.325
1,2.713,0,10,0.55
1,1.926,0,10,0.55
1,1.4580000000000002,0,10,0.55
1,3.193,0,10,0.55
1,1.348,0,10,0.55
1,1.4480000000000002,0,10,0.55
1,1.35,0,10,0.55
1,1.5319999999999998,0,10,0.55
1,1.878,0,10,0.55
1,2.431,0,10,0.55
1,3.903,0,10,0.775
1,4.0310000000000015,0,10,0.775
1,1.655,0,10,0.775
1,1.023,0,10,0.775
1,2.576,0,10,0.775
1,1.703,0,10,0.775
1,1.104,0,10,0.775
0,1.385,0,10,0.775
0,1.091,0,10,0.775
1,1.228,0,10,0.775
1,1.696,0,10,1.0
0,1.074,0,10,1.0
1,1.338,0,10,1.0
1,1.258,0,10,1.0
1,1.285,0,10,1.0
1,25.14,0,10,1.0
0,1.209,0,10,1.0
1,1.165,0,10,1.0
1,1.243,0,10,1.0
0,1.053,50,10,-2.0
0,1.489,50,10,-2.0
0,0.84,50,10,-2.0
0,1.087,50,10,-2.0
0,1.153,50,10,-2.0
0,1.649,50,10,-2.0
0,0.8690000000000001,50,10,-2.0
0,1.269,50,10,-2.0
0,1.409,50,10,-2.0
0,1.253,50,10,-2.0
0,1.36,50,10,-1.525
0,3.087,50,10,-1.525
0,1.045,50,10,-1.525
0,1.585,50,10,-1.525
0,2.233,50,10,-1.525
0,0.946,50,10,-1.525
0,1.395,50,10,-1.525
0,0.949,50,10,-1.525
0,1.543,50,10,-1.525
0,1.105,50,10,-1.525
0,1.52,50,10,-1.0499999999999998
0,2.216,50,10,-1.0499999999999998
0,1.714,50,10,-1.0499999999999998
0,2.888,50,10,-1.0499999999999998
0,1.823,50,10,-1.0499999999999998
0,1.467,50,10,-1.0499999999999998
0,1.505,50,10,-1.0499999999999998
0,1.253,50,10,-1.0499999999999998
0,1.232,50,10,-1.0499999999999998
0,2.291,50,10,-1.0499999999999998
0,1.157,50,10,-0.5749999999999997
0,1.483,50,10,-0.5749999999999997
1,1.226,50,10,-0.5749999999999997
0,1.145,50,10,-0.5749999999999997
0,2.629,50,10,-0.5749999999999997
0,1.477,50,10,-0.5749999999999997
0,1.435,50,10,-0.5749999999999997
0,1.455,50,10,-0.5749999999999997
1,1.132,50,10,-0.5749999999999997
0,0.927,50,10,-0.5749999999999997
1,2.097,50,10,-0.09999999999999963
1,2.88,50,10,-0.09999999999999963
0,3.082,50,10,-0.09999999999999963
0,2.099,50,10,-0.09999999999999963
