yes-answer,time,distance,intensity,difference
0,1.653,0,10,-1.0
0,1.866,0,10,-1.0
0,1.253,0,10,-1.0
0,1.462,0,10,-1.0
0,1.621,0,10,-1.0
0,1.1909999999999998,0,10,-1.0
0,1.069,0,10,-1.0
0,1.4509999999999998,0,10,-1.0
0,1.873,0,10,-1.0
0,1.206,0,10,-1.0
0,1.599,0,10,-0.775
0,1.024,0,10,-0.775
0,1.587,0,10,-0.775
0,1.5,0,10,-0.775
0,0.815,0,10,-0.775
0,0.7859999999999999,0,10,-0.775
0,1.506,0,10,-0.775
0,1.215,0,10,-0.775
0,5.832000000000002,0,10,-0.775
0,0.967,0,10,-0.775
1,0.936,0,10,-0.55
0,0.871,0,10,-0.55
0,2.067,0,10,-0.55
1,1.367,0,10,-0.55
0,1.995,0,10,-0.55
0,1.19,0,10,-0.55
1,1.102,0,10,-0.55
0,1.469,0,10,-0.55
0,1.062,0,10,-0.55
0,1.398,0,10,-0.55
1,1.5019999999999998,0,10,-0.3250000000000001
0,1.037,0,10,-0.3250000000000001
1,2.15,0,10,-0.3250000000000001
0,1.968,0,10,-0.3250000000000001
1,0.995,0,10,-0.3250000000000001
1,1.758,0,10,-0.3250000000000001
0,1.859,0,10,-0.3250000000000001
0,1.689,0,10,-0.3250000000000001
0,1.639,0,10,-0.3250000000000001
0,2.1,0,10,-0.3250000000000001
0,1.412,0,10,-0.10000000000000007
0,2.076,0,10,-0.10000000000000007
1,1.257,0,10,-0.10000000000000007
1,2.5,0,10,-0.10000000000000007
1,1.304,0,10,-0.10000000000000007
0,1.618,0,10,-0.10000000000000007
0,1.246,0,10,-0.10000000000000007
1,0.826,0,10,-0.10000000000000007
0,1.3730000000000002,0,10,-0.10000000000000007
0,1.155,0,10,-0.10000000000000007
0,4.3180000000000005,0,10,0.1
1,1.0759999999999998,0,10,0.1
0,1.673,0,10,0.1
1,1.158,0,10,0.1
1,1.683,0,10,0.1
1,1.555,0,10,0.1
1,1.642,0,10,0.1
0,7.478,0,10,0.1
0,0.867,0,10,0.1
1,1.089,0,10,0.1
1,1.7,0,10,0.325
0,1.3969999999999998,0,10,0.325
1,1.537,0,10,0.325
1,0.979,0,10,0.325
0,12.546,0,10,0.325
1,0.904,0,10,0.325
1,1.95,0,10,0.325
0,2.326,0,10,0.325
1,1.557,0,10,0.325
1,1.5930000000000002,0,10,0.325
1,2.366,0,10,0.55
1,1.2,0,10,0.55
1,1.4509999999999998,0,10,0.55
1,1.483,0,10,0.55
1,1.187,0,10,0.55
0,1.858,0,10,0.55
1,1.228,0,10,0.55
1,1.588,0,10,0.55
1,1.31,0,10,0.55
1,1.75,0,10,0.55
1,0.981,0,10,0.775
1,3.464,0,10,0.775
1,1.081,0,10,0.775
1,1.177,0,10,0.775
1,1.239,0,10,0.775
1,1.467,0,10,0.775
0,1.539,0,10,0.775
0,1.479,0,10,0.775
1,1.236,0,10,0.775
1,1.606,0,10,0.775
1,1.384,0,10,1.0
1,1.411,0,10,1.0
1,1.332,0,10,1.0
1,1.247,0,10,1.0
1,0.894,0,10,1.0
1,1.06,0,10,1.0
1,1.09,0,10,1.0
0,1.608,0,10,1.0
1,1.173,0,10,1.0
1,1.5759999999999998,0,10,1.0
0,1.258,50,10,-2.0
0,1.548,50,10,-2.0
0,1.179,50,10,-2.0
0,1.0490000000000002,50,10,-2.0
0,1.817,50,10,-2.0
0,1.127,50,10,-2.0
0,1.401,50,10,-2.0
0,1.519,50,10,-2.0
0,1.7380000000000002,50,10,-2.0
0,1.317,50,10,-2.0
0,0.98,50,10,-1.525
0,1.947,50,10,-1.525
0,1.22,50,10,-1.525
0,2.024,50,10,-1.525
0,1.1740000000000002,50,10,-1.525
0,1.021,50,10,-1.525
0,1.375,50,10,-1.525
0,1.144,50,10,-1.525
0,1.193,50,10,-1.525
0,1.162,50,10,-1.525
0,0.931,50,10,-1.0499999999999998
0,1.56,50,10,-1.0499999999999998
0,1.609,50,10,-1.0499999999999998
0,1.719,50,10,-1.0499999999999998
0,1.785,50,10,-1.0499999999999998
0,1.727,50,10,-1.0499999999999998
0,1.344,50,10,-1.0499999999999998
0,1.815,50,10,-1.0499999999999998
0,1.056,50,10,-1.0499999999999998
0,2.023,50,10,-1.0499999999999998
1,2.371,50,10,-0.5749999999999997
0,1.099,50,10,-0.5749999999999997
1,1.379,50,10,-0.5749999999999997
0,1.986,50,10,-0.5749999999999997
0,1.051,50,10,-0.5749999999999997
0,3.862,50,10,-0.5749999999999997
0,1.843,50,10,-0.5749999999999997
0,1.166,50,10,-0.5749999999999997
1,1.084,50,10,-0.5749999999999997
0,1.834,50,10,-0.5749999999999997
1,2.533,50,10,-0.09999999999999963
0,1.976,50,10,-0.09999999999999963
0,1.29,50,10,-0.09999999999999963
0,1.019,50,10,-0.09999999999999963
1,8.185,50,10,-0.09999999999999963
1,2.978,50,10,-0.09999999999999963
1,2.8710000000000004,50,10,-0.09999999999999963
1,1.99,50,10,-0.09999999999999963
1,0.928,50,10,-0.09999999999999963
1,1.358,50,10,-0.09999999999999963
0,2.397,50,10,0.1
0,1.319,50,10,0.1
1,2.238,50,10,0.1
0,4.484,50,10,0.1
0,1.822,50,10,0.1
0,2.24,50,10,0.1
0,2.756,50,10,0.1
0,3.293,50,10,0.1
1,1.978,50,10,0.1
1,1.62,50,10,0.1
0,1.592,50,10,0.575
1,1.2819999999999998,50,10,0.575
1,0.981,50,10,0.575
1,1.764,50,10,0.575
1,1.49,50,10,0.575
0,1.71,50,10,0.575
1,1.027,50,10,0.575
0,1.756,50,10,0.575
1,2.137,50,10,0.575
1,1.371,50,10,0.575
1,1.402,50,10,1.05
1,1.48,50,10,1.05
1,1.7,50,10,1.05
1,0.992,50,10,1.05
1,1.136,50,10,1.05
1,2.019,50,10,1.05
1,1.212,50,10,1.05
1,1.408,50,10,1.05
1,1.5930000000000002,50,10,1.05
1,5.015,50,10,1.05
1,1.786,50,10,1.525
1,1.044,50,10,1.525
1,1.931,50,10,1.525
1,1.039,50,10,1.525
1,0.8440000000000001,50,10,1.525
1,1.209,50,10,1.525
1,1.443,50,10,1.525
1,1.269,50,10,1.525
1,1.132,50,10,1.525
0,0.996,50,10,1.525
1,1.229,50,10,2.0
1,1.086,50,10,2.0
1,1.065,50,10,2.0
1,0.908,50,10,2.0
1,1.145,50,10,2.0
1,1.141,50,10,2.0
1,1.3019999999999998,50,10,2.0
1,1.776,50,10,2.0
1,1.091,50,10,2.0
0,2.177,50,10,2.0
1,1.154,100,10,-3.0
0,1.491,100,10,-3.0
0,4.416,100,10,-3.0
0,1.793,100,10,-3.0
0,2.256,100,10,-3.0
0,1.252,100,10,-3.0
0,2.25,100,10,-3.0
0,1.036,100,10,-3.0
0,1.5319999999999998,100,10,-3.0
0,0.745,100,10,-3.0
0,1.45,100,10,-2.275
1,1.3119999999999998,100,10,-2.275
0,1.385,100,10,-2.275
0,1.44,100,10,-2.275
0,1.166,100,10,-2.275
0,1.1,100,10,-2.275
0,1.07,100,10,-2.275
0,1.626,100,10,-2.275
0,1.631,100,10,-2.275
0,1.301,100,10,-2.275
0,1.65,100,10,-1.5499999999999998
0,1.261,100,10,-1.5499999999999998
0,1.956,100,10,-1.5499999999999998
0,1.461,100,10,-1.5499999999999998
0,2.758,100,10,-1.5499999999999998
1,1.636,100,10,-1.5499999999999998
1,1.163,100,10,-1.5499999999999998
0,1.068,100,10,-1.5499999999999998
0,1.411,100,10,-1.5499999999999998
0,1.239,100,10,-1.5499999999999998
0,1.621,100,10,-0.8249999999999997
1,1.337,100,10,-0.8249999999999997
0,2.396,100,10,-0.8249999999999997
0,1.002,100,10,-0.8249999999999997
1,2.684,100,10,-0.8249999999999997
0,1.171,100,10,-0.8249999999999997
1,1.361,100,10,-0.8249999999999997
0,1.676,100,10,-0.8249999999999997
1,0.878,100,10,-0.8249999999999997
1,0.937,100,10,-0.8249999999999997
0,1484.931,100,10,-0.09999999999999963
1,3.053,100,10,-0.09999999999999963
1,0.898,100,10,-0.09999999999999963
1,1.3730000000000002,100,10,-0.09999999999999963
0,1.785,100,10,-0.09999999999999963
0,1.296,100,10,-0.09999999999999963
1,1.099,100,10,-0.09999999999999963
0,1.466,100,10,-0.09999999999999963
1,1.906,100,10,-0.09999999999999963
0,48.504,100,10,-0.09999999999999963
1,1.604,100,10,0.1
0,1.475,100,10,0.1
1,0.931,100,10,0.1
1,1.3769999999999998,100,10,0.1
0,1.844,100,10,0.1
0,1.521,100,10,0.1
1,2.501,100,10,0.1
0,2.095,100,10,0.1
1,1.287,100,10,0.1
1,1.431,100,10,0.1
0,2.938,100,10,0.825
1,17.092,100,10,0.825
1,1.332,100,10,0.825
1,1.506,100,10,0.825
1,1.395,100,10,0.825
0,1.44,100,10,0.825
1,2.048,100,10,0.825
1,1.08,100,10,0.825
0,2.761,100,10,0.825
1,2.207,100,10,0.825
1,1.167,100,10,1.55
0,0.991,100,10,1.55
1,2.021,100,10,1.55
1,1.5419999999999998,100,10,1.55
0,3.335,100,10,1.55
1,1.087,100,10,1.55
1,0.975,100,10,1.55
1,0.997,100,10,1.55
1,1.5490000000000002,100,10,1.55
1,3.335,100,10,1.55
1,0.933,100,10,2.275
1,1.7990000000000002,100,10,2.275
1,1.21,100,10,2.275
1,1.138,100,10,2.275
1,1.2,100,10,2.275
1,1.0759999999999998,100,10,2.275
1,2.7310000000000003,100,10,2.275
