yes-answer,time,intensity,distance,Difference
0,1.324,50,9,-2.0
0,0.843,50,9,-2.0
0,0.856,50,9,-2.0
0,0.823,50,9,-2.0
0,1.198,50,9,-2.0
0,1.09,50,9,-2.0
0,1.334,50,9,-2.0
1,1.3659999999999999,50,9,-2.0
0,1.382,50,9,-2.0
0,0.961,50,9,-2.0
0,0.9129999999999999,50,9,-1.525
0,1.05,50,9,-1.525
0,1.078,50,9,-1.525
0,1.125,50,9,-1.525
0,1.105,50,9,-1.525
0,1.034,50,9,-1.525
0,1.062,50,9,-1.525
0,1.3430000000000002,50,9,-1.525
0,1.149,50,9,-1.525
0,1.011,50,9,-1.525
0,1.061,50,9,-1.05
0,1.034,50,9,-1.05
0,1.42,50,9,-1.05
0,1.171,50,9,-1.05
0,0.794,50,9,-1.05
0,1.2990000000000002,50,9,-1.05
0,1.08,50,9,-1.05
0,0.922,50,9,-1.05
0,1.446,50,9,-1.05
0,1.145,50,9,-1.05
0,1.006,50,9,-0.5750000000000002
0,0.961,50,9,-0.5750000000000002
1,0.9640000000000001,50,9,-0.5750000000000002
0,1.29,50,9,-0.5750000000000002
0,0.981,50,9,-0.5750000000000002
0,1.042,50,9,-0.5750000000000002
0,1.778,50,9,-0.5750000000000002
0,0.863,50,9,-0.5750000000000002
0,1.101,50,9,-0.5750000000000002
0,1.68,50,9,-0.5750000000000002
0,0.905,50,9,-0.10000000000000007
0,1.192,50,9,-0.10000000000000007
0,1.165,50,9,-0.10000000000000007
0,1.5219999999999998,50,9,-0.10000000000000007
0,1.058,50,9,-0.10000000000000007
0,0.941,50,9,-0.10000000000000007
1,1.159,50,9,-0.10000000000000007
0,0.945,50,9,-0.10000000000000007
0,1.347,50,9,-0.10000000000000007
0,1.245,50,9,-0.10000000000000007
0,1.595,50,9,0.1
0,1.124,50,9,0.1
1,0.946,50,9,0.1
0,1.6440000000000001,50,9,0.1
1,1.199,50,9,0.1
1,1.156,50,9,0.1
0,1.088,50,9,0.1
0,1.796,50,9,0.1
1,1.25,50,9,0.1
0,1.013,50,9,0.1
1,1.706,50,9,0.575
1,1.682,50,9,0.575
1,34.568000000000005,50,9,0.575
1,1.156,50,9,0.575
0,0.95,50,9,0.575
0,1.49,50,9,0.575
0,1.1320000000000001,50,9,0.575
1,1.6680000000000001,50,9,0.575
1,0.99,50,9,0.575
0,1.044,50,9,0.575
1,1.469,50,9,1.05
1,1.558,50,9,1.05
1,1.2670000000000001,50,9,1.05
1,0.919,50,9,1.05
1,1.281,50,9,1.05
1,1.143,50,9,1.05
1,0.94,50,9,1.05
1,1.347,50,9,1.05
1,0.9059999999999999,50,9,1.05
1,1.35,50,9,1.05
1,0.9670000000000001,50,9,1.525
1,1.145,50,9,1.525
1,0.853,50,9,1.525
1,1.113,50,9,1.525
1,0.8420000000000001,50,9,1.525
1,1.301,50,9,1.525
1,1.067,50,9,1.525
1,1.229,50,9,1.525
1,1.217,50,9,1.525
1,0.893,50,9,1.525
1,1.178,50,9,2.0
1,1.3319999999999999,50,9,2.0
1,1.034,50,9,2.0
1,1.065,50,9,2.0
1,1.023,50,9,2.0
1,0.9520000000000001,50,9,2.0
1,0.958,50,9,2.0
1,0.84,50,9,2.0
1,1.075,50,9,2.0
1,0.9620000000000001,50,9,2.0
0,1.008,50,93,-5.0
0,1.781,50,93,-5.0
0,1.66,50,93,-5.0
0,1.122,50,93,-5.0
0,1.3219999999999998,50,93,-5.0
0,1.018,50,93,-5.0
0,0.985,50,93,-5.0
0,1.204,50,93,-5.0
0,1.621,50,93,-5.0
0,1.1159999999999999,50,93,-5.0
0,0.92,50,93,-3.875
0,1.208,50,93,-3.875
0,1.183,50,93,-3.875
0,1.776,50,93,-3.875
0,1.7790000000000001,50,93,-3.875
0,1.045,50,93,-3.875
0,1.255,50,93,-3.875
0,0.965,50,93,-3.875
0,1.59,50,93,-3.875
1,1.0490000000000002,50,93,-3.875
0,1.2590000000000001,50,93,-2.75
0,1.4769999999999999,50,93,-2.75
0,0.94,50,93,-2.75
1,1.2830000000000001,50,93,-2.75
0,1.581,50,93,-2.75
0,1.949,50,93,-2.75
0,1.4369999999999998,50,93,-2.75
0,1.361,50,93,-2.75
0,1.008,50,93,-2.75
0,1.035,50,93,-2.75
0,1.6380000000000001,50,93,-1.625
1,1.598,50,93,-1.625
0,0.996,50,93,-1.625
0,1.234,50,93,-1.625
