yes-answer,time,intensity,distance,Difference
0,1.98,50,9,-2.0
0,1.113,50,9,-2.0
0,1.633,50,9,-2.0
0,1.742,50,9,-2.0
0,1.758,50,9,-2.0
0,1.534,50,9,-2.0
0,1.318,50,9,-2.0
0,4.6,50,9,-2.0
0,1.27,50,9,-2.0
0,1.599,50,9,-2.0
0,1.4980000000000002,50,9,-1.525
0,2.259,50,9,-1.525
0,2.625,50,9,-1.525
0,2.417,50,9,-1.525
0,2.171,50,9,-1.525
0,1.5130000000000001,50,9,-1.525
0,1.2409999999999999,50,9,-1.525
0,1.8030000000000002,50,9,-1.525
0,1.5190000000000001,50,9,-1.525
0,6.671,50,9,-1.525
0,2.291,50,9,-1.05
0,2.399,50,9,-1.05
0,1.8769999999999998,50,9,-1.05
1,1.276,50,9,-1.05
0,1.1440000000000001,50,9,-1.05
0,2.126,50,9,-1.05
0,1.169,50,9,-1.05
1,1.175,50,9,-1.05
0,1.4609999999999999,50,9,-1.05
0,6.074,50,9,-1.05
0,6.559,50,9,-0.5750000000000002
0,2.1519999999999997,50,9,-0.5750000000000002
1,2.151,50,9,-0.5750000000000002
0,1.5390000000000001,50,9,-0.5750000000000002
0,1.494,50,9,-0.5750000000000002
0,1.5659999999999998,50,9,-0.5750000000000002
1,1.413,50,9,-0.5750000000000002
0,1.5119999999999998,50,9,-0.5750000000000002
0,2.44,50,9,-0.5750000000000002
0,1.3359999999999999,50,9,-0.5750000000000002
1,1.6019999999999999,50,9,-0.10000000000000007
1,1.639,50,9,-0.10000000000000007
0,1.88,50,9,-0.10000000000000007
0,1.6130000000000002,50,9,-0.10000000000000007
0,1.214,50,9,-0.10000000000000007
0,9.326,50,9,-0.10000000000000007
1,1.2930000000000001,50,9,-0.10000000000000007
1,1.122,50,9,-0.10000000000000007
0,1.3459999999999999,50,9,-0.10000000000000007
0,1.264,50,9,-0.10000000000000007
0,2.149,50,9,0.1
1,2.08,50,9,0.1
1,1.6440000000000001,50,9,0.1
0,5.664,50,9,0.1
1,2.947,50,9,0.1
1,1.7719999999999998,50,9,0.1
1,1.068,50,9,0.1
0,1.403,50,9,0.1
1,1.238,50,9,0.1
1,3.403,50,9,0.1
1,6.977,50,9,0.575
1,2.573,50,9,0.575
0,1.9369999999999998,50,9,0.575
1,2.213,50,9,0.575
1,2.162,50,9,0.575
1,1.6640000000000001,50,9,0.575
1,2.82,50,9,0.575
1,2.05,50,9,0.575
1,2.957,50,9,0.575
1,2.116,50,9,0.575
1,1.339,50,9,1.05
1,2.7,50,9,1.05
1,4.548,50,9,1.05
0,1.8880000000000001,50,9,1.05
1,2.371,50,9,1.05
1,1.275,50,9,1.05
1,1.202,50,9,1.05
1,1.327,50,9,1.05
1,1.8869999999999998,50,9,1.05
1,1.2770000000000001,50,9,1.05
1,6.135,50,9,1.525
1,1.9169999999999998,50,9,1.525
1,1.358,50,9,1.525
1,2.966,50,9,1.525
1,1.156,50,9,1.525
1,2.542,50,9,1.525
1,2.783,50,9,1.525
1,4.629,50,9,1.525
1,2.064,50,9,1.525
1,1.058,50,9,1.525
1,1.784,50,9,2.0
1,3.633,50,9,2.0
1,1.568,50,9,2.0
1,2.7939999999999996,50,9,2.0
1,2.359,50,9,2.0
1,1.4480000000000002,50,9,2.0
1,3.2030000000000003,50,9,2.0
1,1.64,50,9,2.0
1,1.2570000000000001,50,9,2.0
1,1.212,50,9,2.0
0,2.457,50,93,-5.0
0,3.111,50,93,-5.0
0,2.114,50,93,-5.0
0,3.1069999999999998,50,93,-5.0
0,3.6689999999999996,50,93,-5.0
0,2.715,50,93,-5.0
0,1.1909999999999998,50,93,-5.0
0,2.1919999999999997,50,93,-5.0
0,4.195,50,93,-5.0
0,2.244,50,93,-5.0
