yes-answer,time,intensity,distance,Difference
0,0.8320000000000001,50,9,-2.0
0,0.95,50,9,-2.0
0,1.034,50,9,-2.0
0,0.77,50,9,-2.0
0,0.804,50,9,-2.0
0,1.015,50,9,-2.0
0,1.062,50,9,-2.0
0,0.9209999999999999,50,9,-2.0
0,0.9329999999999999,50,9,-2.0
0,1.188,50,9,-2.0
0,1.327,50,9,-1.525
0,1.31,50,9,-1.525
0,1.0759999999999998,50,9,-1.525
0,0.955,50,9,-1.525
0,0.7609999999999999,50,9,-1.525
0,1.0090000000000001,50,9,-1.525
0,1.047,50,9,-1.525
0,1.379,50,9,-1.525
0,0.823,50,9,-1.525
0,0.85,50,9,-1.525
0,1.138,50,9,-1.05
0,1.206,50,9,-1.05
0,0.9420000000000001,50,9,-1.05
0,1.068,50,9,-1.05
0,0.895,50,9,-1.05
0,1.044,50,9,-1.05
0,0.987,50,9,-1.05
0,1.079,50,9,-1.05
0,1.015,50,9,-1.05
0,0.946,50,9,-1.05
0,1.4809999999999999,50,9,-0.5750000000000002
0,1.193,50,9,-0.5750000000000002
0,1.329,50,9,-0.5750000000000002
1,1.3430000000000002,50,9,-0.5750000000000002
0,1.078,50,9,-0.5750000000000002
0,0.9670000000000001,50,9,-0.5750000000000002
0,0.8420000000000001,50,9,-0.5750000000000002
0,0.91,50,9,-0.5750000000000002
0,1.021,50,9,-0.5750000000000002
0,1.315,50,9,-0.5750000000000002
0,1.002,50,9,-0.10000000000000007
0,1.051,50,9,-0.10000000000000007
0,0.98,50,9,-0.10000000000000007
0,2.105,50,9,-0.10000000000000007
1,0.851,50,9,-0.10000000000000007
1,1.135,50,9,-0.10000000000000007
0,1.1520000000000001,50,9,-0.10000000000000007
1,1.03,50,9,-0.10000000000000007
0,1.067,50,9,-0.10000000000000007
1,1.094,50,9,-0.10000000000000007
0,1.6269999999999998,50,9,0.1
1,1.655,50,9,0.1
1,1.157,50,9,0.1
0,2.4290000000000003,50,9,0.1
1,1.297,50,9,0.1
1,2.154,50,9,0.1
1,1.07,50,9,0.1
0,0.89,50,9,0.1
1,0.823,50,9,0.1
0,0.9129999999999999,50,9,0.1
1,9.321,50,9,0.575
1,1.264,50,9,0.575
1,1.476,50,9,0.575
1,1.3030000000000002,50,9,0.575
1,1.2590000000000001,50,9,0.575
1,0.948,50,9,0.575
1,1.062,50,9,0.575
1,1.224,50,9,0.575
1,44.24,50,9,0.575
0,2.144,50,9,0.575
1,1.057,50,9,1.05
1,0.946,50,9,1.05
1,1.3230000000000002,50,9,1.05
1,1.1640000000000001,50,9,1.05
1,1.327,50,9,1.05
1,0.968,50,9,1.05
1,0.863,50,9,1.05
1,0.958,50,9,1.05
1,0.821,50,9,1.05
1,1.062,50,9,1.05
1,1.024,50,9,1.525
1,1.3030000000000002,50,9,1.525
1,1.51,50,9,1.525
1,1.181,50,9,1.525
1,0.855,50,9,1.525
1,0.992,50,9,1.525
1,0.9359999999999999,50,9,1.525
1,1.052,50,9,1.525
1,0.821,50,9,1.525
1,1.006,50,9,1.525
1,1.036,50,9,2.0
1,1.217,50,9,2.0
1,1.006,50,9,2.0
1,0.897,50,9,2.0
1,0.951,50,9,2.0
1,0.9229999999999999,50,9,2.0
1,0.905,50,9,2.0
1,0.9129999999999999,50,9,2.0
1,1.058,50,9,2.0
1,1.13,50,9,2.0
0,1.7080000000000002,50,93,-5.0
0,1.041,50,93,-5.0
1,3.605,50,93,-5.0
0,1.1079999999999999,50,93,-5.0
0,1.2109999999999999,50,93,-5.0
0,0.92,50,93,-5.0
0,1.113,50,93,-5.0
0,1.39,50,93,-5.0
0,1.092,50,93,-5.0
0,0.853,50,93,-5.0
0,1.204,50,93,-3.875
0,1.2429999999999999,50,93,-3.875
0,1.3359999999999999,50,93,-3.875
0,1.255,50,93,-3.875
0,1.097,50,93,-3.875
0,1.0590000000000002,50,93,-3.875
0,0.925,50,93,-3.875
0,0.922,50,93,-3.875
0,1.0,50,93,-3.875
0,0.991,50,93,-3.875
0,1.704,50,93,-2.75
0,1.2770000000000001,50,93,-2.75
0,0.945,50,93,-2.75
0,1.02,50,93,-2.75
1,1.297,50,93,-2.75
0,1.979,50,93,-2.75
0,28.783,50,93,-2.75
0,1.402,50,93,-2.75
0,1.121,50,93,-2.75
0,0.997,50,93,-2.75
1,1.608,50,93,-1.625
0,1.4340000000000002,50,93,-1.625
0,1.5430000000000001,50,93,-1.625
0,1.213,50,93,-1.625
1,2.241,50,93,-1.625
0,2.025,50,93,-1.625
0,1.69,50,93,-1.625
0,1.062,50,93,-1.625
0,1.13,50,93,-1.625
0,1.506,50,93,-1.625
1,1.045,50,93,-0.5
0,1.045,50,93,-0.5
0,0.996,50,93,-0.5
0,2.235,50,93,-0.5
0,1.454,50,93,-0.5
0,1.014,50,93,-0.5
0,0.983,50,93,-0.5
0,0.818,50,93,-0.5
0,1.196,50,93,-0.5
1,1.162,50,93,-0.5
1,1.171,50,93,0.5
1,1.8230000000000002,50,93,0.5
0,1.431,50,93,0.5
0,1.472,50,93,0.5
1,1.056,50,93,0.5
1,1.579,50,93,0.5
1,15.112,50,93,0.5
1,1.7719999999999998,50,93,0.5
1,1.9140000000000001,50,93,0.5
1,1.222,50,93,0.5
1,2.1519999999999997,50,93,1.625
1,1.805,50,93,1.625
0,1.9780000000000002,50,93,1.625
0,1.311,50,93,1.625
1,1.1909999999999998,50,93,1.625
1,1.354,50,93,1.625
1,1.7719999999999998,50,93,1.625
1,1.1440000000000001,50,93,1.625
1,1.656,50,93,1.625
0,1.284,50,93,1.625
1,1.611,50,93,2.75
1,1.415,50,93,2.75
1,1.143,50,93,2.75
1,1.244,50,93,2.75
1,1.14,50,93,2.75
1,0.982,50,93,2.75
1,1.587,50,93,2.75
1,1.151,50,93,2.75
1,1.193,50,93,2.75
1,1.4869999999999999,50,93,2.75
1,1.0859999999999999,50,93,3.875
1,1.335,50,93,3.875
1,1.27,50,93,3.875
1,1.643,50,93,3.875
0,1.13,50,93,3.875
1,1.349,50,93,3.875
1,1.061,50,93,3.875
1,1.25,50,93,3.875
