yes-answer,time,intensity,distance,Difference
0,1.036,50,9,-2.0
0,1.294,50,9,-2.0
0,1.1440000000000001,50,9,-2.0
0,1.213,50,9,-2.0
0,1.1840000000000002,50,9,-2.0
0,1.482,50,9,-2.0
0,1.151,50,9,-2.0
0,1.169,50,9,-2.0
0,1.48,50,9,-2.0
0,0.9420000000000001,50,9,-2.0
0,1.273,50,9,-1.525
0,1.325,50,9,-1.525
0,1.5659999999999998,50,9,-1.525
0,1.185,50,9,-1.525
0,1.65,50,9,-1.525
0,1.682,50,9,-1.525
0,1.188,50,9,-1.525
0,1.53,50,9,-1.525
0,1.4680000000000002,50,9,-1.525
0,1.124,50,9,-1.525
0,2.046,50,9,-1.05
0,1.521,50,9,-1.05
0,2.086,50,9,-1.05
0,1.158,50,9,-1.05
0,1.26,50,9,-1.05
0,4.215,50,9,-1.05
0,1.4880000000000002,50,9,-1.05
1,2.92,50,9,-1.05
0,1.1520000000000001,50,9,-1.05
0,1.875,50,9,-1.05
1,6.499,50,9,-0.5750000000000002
0,1.102,50,9,-0.5750000000000002
0,1.699,50,9,-0.5750000000000002
0,1.726,50,9,-0.5750000000000002
0,6.245,50,9,-0.5750000000000002
0,1.254,50,9,-0.5750000000000002
0,1.354,50,9,-0.5750000000000002
0,0.992,50,9,-0.5750000000000002
0,2.595,50,9,-0.5750000000000002
1,1.157,50,9,-0.5750000000000002
1,2.847,50,9,-0.10000000000000007
0,2.359,50,9,-0.10000000000000007
0,1.7180000000000002,50,9,-0.10000000000000007
1,2.18,50,9,-0.10000000000000007
0,1.7690000000000001,50,9,-0.10000000000000007
0,0.982,50,9,-0.10000000000000007
0,1.5390000000000001,50,9,-0.10000000000000007
1,0.867,50,9,-0.10000000000000007
0,1.739,50,9,-0.10000000000000007
1,0.8320000000000001,50,9,-0.10000000000000007
0,6.559,50,9,0.1
0,2.019,50,9,0.1
1,1.114,50,9,0.1
0,4.21,50,9,0.1
1,4.6530000000000005,50,9,0.1
1,2.099,50,9,0.1
0,1.5430000000000001,50,9,0.1
0,1.42,50,9,0.1
1,1.4609999999999999,50,9,0.1
1,1.146,50,9,0.1
1,3.1919999999999997,50,9,0.575
0,8.294,50,9,0.575
0,4.311,50,9,0.575
1,1.742,50,9,0.575
0,6.468,50,9,0.575
0,2.226,50,9,0.575
0,1.246,50,9,0.575
1,2.279,50,9,0.575
1,1.761,50,9,0.575
0,3.312,50,9,0.575
1,1.9280000000000002,50,9,1.05
1,8.673,50,9,1.05
1,1.864,50,9,1.05
1,2.7060000000000004,50,9,1.05
1,1.495,50,9,1.05
1,1.6740000000000002,50,9,1.05
1,1.181,50,9,1.05
1,1.41,50,9,1.05
1,1.337,50,9,1.05
1,1.564,50,9,1.05
1,1.6969999999999998,50,9,1.525
1,5.393,50,9,1.525
1,2.1319999999999997,50,9,1.525
1,1.841,50,9,1.525
1,0.9590000000000001,50,9,1.525
1,0.909,50,9,1.525
1,1.3840000000000001,50,9,1.525
1,2.246,50,9,1.525
1,0.985,50,9,1.525
1,1.026,50,9,1.525
1,5.36,50,9,2.0
1,1.796,50,9,2.0
1,1.367,50,9,2.0
1,1.219,50,9,2.0
1,1.587,50,9,2.0
1,1.4369999999999998,50,9,2.0
1,1.9580000000000002,50,9,2.0
1,1.36,50,9,2.0
1,1.787,50,9,2.0
1,1.094,50,9,2.0
0,1.296,50,93,-5.0
0,1.868,50,93,-5.0
1,1.6969999999999998,50,93,-5.0
0,1.954,50,93,-5.0
0,1.9169999999999998,50,93,-5.0
0,1.6269999999999998,50,93,-5.0
0,1.614,50,93,-5.0
1,2.033,50,93,-5.0
0,1.439,50,93,-5.0
0,1.4069999999999998,50,93,-5.0
0,1.48,50,93,-3.875
0,1.1540000000000001,50,93,-3.875
0,1.295,50,93,-3.875
0,1.5419999999999998,50,93,-3.875
0,1.285,50,93,-3.875
0,1.4240000000000002,50,93,-3.875
0,2.338,50,93,-3.875
0,1.135,50,93,-3.875
0,1.11,50,93,-3.875
0,1.4669999999999999,50,93,-3.875
1,10.125,50,93,-2.75
1,1.454,50,93,-2.75
0,1.112,50,93,-2.75
0,1.683,50,93,-2.75
0,1.371,50,93,-2.75
0,1.3530000000000002,50,93,-2.75
0,2.8789999999999996,50,93,-2.75
0,1.5019999999999998,50,93,-2.75
0,2.53,50,93,-2.75
0,1.357,50,93,-2.75
1,2.205,50,93,-1.625
0,2.367,50,93,-1.625
1,1.589,50,93,-1.625
0,1.527,50,93,-1.625
1,1.354,50,93,-1.625
1,1.386,50,93,-1.625
1,1.886,50,93,-1.625
0,1.205,50,93,-1.625
1,1.94,50,93,-1.625
0,1.268,50,93,-1.625
0,2.665,50,93,-0.5
0,1.389,50,93,-0.5
0,1.6669999999999998,50,93,-0.5
1,1.4080000000000001,50,93,-0.5
0,2.923,50,93,-0.5
0,1.5730000000000002,50,93,-0.5
1,1.317,50,93,-0.5
0,1.636,50,93,-0.5
1,1.685,50,93,-0.5
0,1.536,50,93,-0.5
0,3.432,50,93,0.5
1,1.964,50,93,0.5
1,2.319,50,93,0.5
0,2.435,50,93,0.5
1,2.928,50,93,0.5
1,4.476,50,93,0.5
1,1.3869999999999998,50,93,0.5
1,5.949,50,93,0.5
1,2.158,50,93,0.5
1,2.092,50,93,0.5
1,1.652,50,93,1.625
0,2.14,50,93,1.625
1,2.415,50,93,1.625
0,1.815,50,93,1.625
1,1.9880000000000002,50,93,1.625
1,1.761,50,93,1.625
1,1.3230000000000002,50,93,1.625
1,2.108,50,93,1.625
0,1.4180000000000001,50,93,1.625
1,1.482,50,93,1.625
0,5.507999999999999,50,93,2.75
0,1.949,50,93,2.75
1,1.932,50,93,2.75
0,4.966,50,93,2.75
1,0.996,50,93,2.75
1,2.0180000000000002,50,93,2.75
1,2.061,50,93,2.75
1,3.0460000000000003,50,93,2.75
0,1.254,50,93,2.75
1,1.585,50,93,2.75
1,1.4569999999999999,50,93,3.875
1,1.7209999999999999,50,93,3.875
0,4.14,50,93,3.875
1,2.668,50,93,3.875
1,2.858,50,93,3.875
1,1.56,50,93,3.875
1,1.2919999999999998,50,93,3.875
1,1.655,50,93,3.875
1,2.299,50,93,3.875
1,1.5719999999999998,50,93,3.875
1,1.896,50,93,5.0
1,6.187,50,93,5.0
1,1.635,50,93,5.0
1,1.081,50,93,5.0
1,2.772,50,93,5.0
1,2.294,50,93,5.0
1,4.045,50,93,5.0
1,1.9180000000000001,50,93,5.0
1,2.8369999999999997,50,93,5.0
0,1.444,50,93,5.0
0,1.252,50,177,-7.0
0,1.729,50,177,-7.0
0,1.5759999999999998,50,177,-7.0
0,1.31,50,177,-7.0
0,2.215,50,177,-7.0
0,1.844,50,177,-7.0
1,1.33,50,177,-7.0
0,2.11,50,177,-7.0
0,1.5290000000000001,50,177,-7.0
0,1.425,50,177,-7.0
0,1.5319999999999998,50,177,-5.375
0,1.75,50,177,-5.375
