yes-answer,time,intensity,distance,Difference
0,0.563,50,9,-2.0
0,0.614,50,9,-2.0
0,1.06,50,9,-2.0
0,0.648,50,9,-2.0
0,0.612,50,9,-2.0
0,1.186,50,9,-2.0
0,0.584,50,9,-2.0
0,0.629,50,9,-2.0
0,0.535,50,9,-2.0
0,0.66,50,9,-2.0
0,0.584,50,9,-1.525
0,0.608,50,9,-1.525
0,1.248,50,9,-1.525
0,0.514,50,9,-1.525
0,1.071,50,9,-1.525
0,1.266,50,9,-1.525
0,0.715,50,9,-1.525
0,0.523,50,9,-1.525
0,1.6740000000000002,50,9,-1.525
0,0.737,50,9,-1.525
0,0.898,50,9,-1.05
0,0.855,50,9,-1.05
0,0.623,50,9,-1.05
0,0.6679999999999999,50,9,-1.05
0,0.6579999999999999,50,9,-1.05
0,0.56,50,9,-1.05
0,0.5870000000000001,50,9,-1.05
0,0.519,50,9,-1.05
0,0.675,50,9,-1.05
0,1.222,50,9,-1.05
0,2.803,50,9,-0.5750000000000002
0,0.565,50,9,-0.5750000000000002
0,0.617,50,9,-0.5750000000000002
0,0.69,50,9,-0.5750000000000002
0,0.6729999999999999,50,9,-0.5750000000000002
0,0.725,50,9,-0.5750000000000002
0,0.715,50,9,-0.5750000000000002
0,0.703,50,9,-0.5750000000000002
0,1.117,50,9,-0.5750000000000002
0,0.805,50,9,-0.5750000000000002
0,0.669,50,9,-0.10000000000000007
0,0.664,50,9,-0.10000000000000007
0,0.754,50,9,-0.10000000000000007
0,0.565,50,9,-0.10000000000000007
0,0.507,50,9,-0.10000000000000007
0,0.983,50,9,-0.10000000000000007
0,1.089,50,9,-0.10000000000000007
0,0.648,50,9,-0.10000000000000007
1,0.43799999999999994,50,9,-0.10000000000000007
0,0.8640000000000001,50,9,-0.10000000000000007
0,4.328,50,9,0.1
0,1.516,50,9,0.1
1,1.119,50,9,0.1
0,1.248,50,9,0.1
0,1.385,50,9,0.1
1,0.9079999999999999,50,9,0.1
0,1.012,50,9,0.1
0,0.9540000000000001,50,9,0.1
1,1.4569999999999999,50,9,0.1
0,0.8490000000000001,50,9,0.1
1,1.419,50,9,0.575
1,1.3730000000000002,50,9,0.575
1,1.5330000000000001,50,9,0.575
1,1.43,50,9,0.575
1,1.128,50,9,0.575
1,1.0270000000000001,50,9,0.575
1,0.946,50,9,0.575
1,1.0190000000000001,50,9,0.575
1,1.538,50,9,0.575
1,1.131,50,9,0.575
1,1.514,50,9,1.05
1,1.111,50,9,1.05
1,1.03,50,9,1.05
1,1.1179999999999999,50,9,1.05
1,0.985,50,9,1.05
1,1.7109999999999999,50,9,1.05
1,1.16,50,9,1.05
1,0.9,50,9,1.05
1,0.8859999999999999,50,9,1.05
1,1.2990000000000002,50,9,1.05
1,1.099,50,9,1.525
0,0.44799999999999995,50,9,1.525
1,0.9359999999999999,50,9,1.525
1,0.915,50,9,1.525
1,0.861,50,9,1.525
1,1.088,50,9,1.525
1,0.83,50,9,1.525
1,1.21,50,9,1.525
1,9.206,50,9,1.525
1,0.925,50,9,1.525
1,2.035,50,9,2.0
1,1.114,50,9,2.0
1,1.064,50,9,2.0
1,0.968,50,9,2.0
1,1.043,50,9,2.0
1,0.9520000000000001,50,9,2.0
1,1.063,50,9,2.0
1,0.898,50,9,2.0
1,1.034,50,9,2.0
1,0.7959999999999999,50,9,2.0
0,0.556,50,93,-5.0
0,0.818,50,93,-5.0
0,0.51,50,93,-5.0
0,1.025,50,93,-5.0
0,0.7490000000000001,50,93,-5.0
0,0.557,50,93,-5.0
0,0.53,50,93,-5.0
0,0.4970000000000001,50,93,-5.0
0,0.73,50,93,-5.0
0,0.725,50,93,-5.0
0,0.813,50,93,-3.875
0,0.517,50,93,-3.875
0,0.946,50,93,-3.875
0,0.637,50,93,-3.875
0,0.7290000000000001,50,93,-3.875
0,0.599,50,93,-3.875
0,0.727,50,93,-3.875
0,0.493,50,93,-3.875
0,0.6759999999999999,50,93,-3.875
0,1.9040000000000001,50,93,-3.875
0,0.4920000000000001,50,93,-2.75
0,0.685,50,93,-2.75
0,0.522,50,93,-2.75
0,0.585,50,93,-2.75
0,0.518,50,93,-2.75
0,0.624,50,93,-2.75
0,1.246,50,93,-2.75
0,0.573,50,93,-2.75
0,0.617,50,93,-2.75
0,0.682,50,93,-2.75
0,1.996,50,93,-1.625
0,0.526,50,93,-1.625
0,3.682,50,93,-1.625
0,0.768,50,93,-1.625
0,0.71,50,93,-1.625
1,0.779,50,93,-1.625
0,0.718,50,93,-1.625
1,0.682,50,93,-1.625
0,0.748,50,93,-1.625
0,0.935,50,93,-1.625
0,0.715,50,93,-0.5
0,0.9490000000000001,50,93,-0.5
0,0.716,50,93,-0.5
0,2.046,50,93,-0.5
0,0.61,50,93,-0.5
0,93.177,50,93,-0.5
0,0.585,50,93,-0.5
0,1.077,50,93,-0.5
0,0.519,50,93,-0.5
0,0.521,50,93,-0.5
1,1.2830000000000001,50,93,0.5
1,1.671,50,93,0.5
1,1.187,50,93,0.5
1,1.325,50,93,0.5
1,1.215,50,93,0.5
1,2.4459999999999997,50,93,0.5
0,2.898,50,93,0.5
0,1.092,50,93,0.5
1,2.98,50,93,0.5
1,1.14,50,93,0.5
1,1.494,50,93,1.625
1,1.617,50,93,1.625
1,1.291,50,93,1.625
1,1.87,50,93,1.625
1,3.042,50,93,1.625
1,9.235,50,93,1.625
1,1.101,50,93,1.625
