yes-answer,time,intensity,distance,Difference
0,0.996,50,9,-2.0
0,1.265,50,9,-2.0
0,0.857,50,9,-2.0
0,1.3459999999999999,50,9,-2.0
0,1.263,50,9,-2.0
0,1.129,50,9,-2.0
0,1.222,50,9,-2.0
0,1.043,50,9,-2.0
0,0.836,50,9,-2.0
0,0.9009999999999999,50,9,-1.525
0,0.975,50,9,-1.525
0,1.598,50,9,-1.525
0,1.774,50,9,-1.525
0,1.371,50,9,-1.525
0,1.301,50,9,-1.525
0,0.813,50,9,-1.525
0,1.537,50,9,-1.525
0,1.21,50,9,-1.525
0,0.6709999999999999,50,9,-1.525
0,1.107,50,9,-1.05
0,1.124,50,9,-1.05
0,0.9390000000000001,50,9,-1.05
0,0.887,50,9,-1.05
0,0.8079999999999999,50,9,-1.05
0,0.836,50,9,-1.05
1,0.95,50,9,-1.05
0,0.851,50,9,-1.05
0,0.9009999999999999,50,9,-1.05
0,1.051,50,9,-0.5750000000000002
0,0.9990000000000001,50,9,-0.5750000000000002
0,1.0859999999999999,50,9,-0.5750000000000002
0,1.8780000000000001,50,9,-0.5750000000000002
0,3.014,50,9,-0.5750000000000002
0,10.314,50,9,-0.5750000000000002
0,1.382,50,9,-0.5750000000000002
1,0.72,50,9,-0.5750000000000002
1,1.444,50,9,-0.10000000000000007
0,1.755,50,9,-0.10000000000000007
0,1.138,50,9,-0.10000000000000007
0,0.8240000000000001,50,9,-0.10000000000000007
0,0.784,50,9,-0.10000000000000007
0,0.8140000000000001,50,9,-0.10000000000000007
1,0.9179999999999999,50,9,-0.10000000000000007
0,1.18,50,9,-0.10000000000000007
1,1.002,50,9,-0.10000000000000007
1,2.094,50,9,0.1
1,1.419,50,9,0.1
1,1.527,50,9,0.1
1,0.9109999999999999,50,9,0.1
1,1.048,50,9,0.1
0,1.056,50,9,0.1
1,1.129,50,9,0.1
0,1.433,50,9,0.1
1,1.1440000000000001,50,9,0.1
0,1.263,50,9,0.1
1,1.9169999999999998,50,9,0.575
1,1.8719999999999999,50,9,0.575
0,2.6239999999999997,50,9,0.575
0,2.042,50,9,0.575
0,1.095,50,9,0.575
1,1.48,50,9,0.575
1,1.3,50,9,0.575
0,1.187,50,9,0.575
1,5.9110000000000005,50,9,0.575
0,0.907,50,9,0.575
1,1.215,50,9,1.05
1,1.064,50,9,1.05
1,1.245,50,9,1.05
1,1.456,50,9,1.05
1,1.3730000000000002,50,9,1.05
1,0.961,50,9,1.05
1,0.866,50,9,1.05
0,6.931,50,9,1.05
1,1.6640000000000001,50,9,1.05
1,1.453,50,9,1.05
1,1.2830000000000001,50,9,1.525
1,1.7690000000000001,50,9,1.525
1,1.021,50,9,1.525
1,0.8490000000000001,50,9,1.525
1,1.087,50,9,1.525
0,0.9570000000000001,50,9,1.525
1,1.6340000000000001,50,9,1.525
1,1.453,50,9,1.525
1,1.5819999999999999,50,9,1.525
1,0.818,50,9,1.525
1,1.768,50,9,2.0
1,1.48,50,9,2.0
1,0.968,50,9,2.0
1,1.315,50,9,2.0
1,1.375,50,9,2.0
1,1.493,50,9,2.0
1,1.3969999999999998,50,9,2.0
1,0.893,50,9,2.0
1,1.56,50,9,2.0
1,4.796,50,9,2.0
0,1.861,50,93,-5.0
0,1.395,50,93,-5.0
0,1.3259999999999998,50,93,-5.0
0,1.4880000000000002,50,93,-5.0
0,1.4080000000000001,50,93,-5.0
0,1.4169999999999998,50,93,-5.0
0,1.0590000000000002,50,93,-5.0
0,1.681,50,93,-5.0
0,1.8019999999999998,50,93,-5.0
0,48.468999999999994,50,93,-5.0
0,1.496,50,93,-3.875
0,0.966,50,93,-3.875
1,1.3630000000000002,50,93,-3.875
0,2.0909999999999997,50,93,-3.875
0,0.992,50,93,-3.875
0,1.004,50,93,-3.875
0,1.002,50,93,-3.875
0,1.1059999999999999,50,93,-3.875
0,1.679,50,93,-3.875
0,1.986,50,93,-2.75
0,1.61,50,93,-2.75
