yes-answer,time,intensity,distance,Difference
0,1.6569999999999998,50,9,-2.0
0,1.369,50,9,-2.0
0,1.544,50,9,-2.0
0,1.493,50,9,-2.0
0,2.617,50,9,-2.0
0,1.76,50,9,-2.0
0,1.646,50,9,-2.0
0,1.655,50,9,-2.0
0,1.4980000000000002,50,9,-2.0
0,1.1,50,9,-2.0
0,1.273,50,9,-1.525
0,1.3880000000000001,50,9,-1.525
0,1.705,50,9,-1.525
0,1.247,50,9,-1.525
0,1.725,50,9,-1.525
0,1.665,50,9,-1.525
0,1.2,50,9,-1.525
0,1.9569999999999999,50,9,-1.525
0,1.8559999999999999,50,9,-1.525
0,1.966,50,9,-1.525
0,1.6230000000000002,50,9,-1.05
0,1.495,50,9,-1.05
0,1.9409999999999998,50,9,-1.05
0,1.611,50,9,-1.05
0,32.175,50,9,-1.05
0,1.712,50,9,-1.05
0,1.3840000000000001,50,9,-1.05
0,1.702,50,9,-1.05
0,1.597,50,9,-1.05
0,2.4219999999999997,50,9,-1.05
0,2.1319999999999997,50,9,-0.5750000000000002
0,1.472,50,9,-0.5750000000000002
0,2.294,50,9,-0.5750000000000002
0,1.7830000000000001,50,9,-0.5750000000000002
0,2.716,50,9,-0.5750000000000002
0,1.345,50,9,-0.5750000000000002
0,1.735,50,9,-0.5750000000000002
0,1.556,50,9,-0.5750000000000002
0,1.619,50,9,-0.5750000000000002
0,1.7269999999999999,50,9,-0.5750000000000002
0,1.827,50,9,-0.10000000000000007
0,1.199,50,9,-0.10000000000000007
0,2.112,50,9,-0.10000000000000007
1,2.261,50,9,-0.10000000000000007
0,1.5619999999999998,50,9,-0.10000000000000007
0,1.067,50,9,-0.10000000000000007
0,1.7280000000000002,50,9,-0.10000000000000007
1,1.601,50,9,-0.10000000000000007
1,1.724,50,9,-0.10000000000000007
1,1.614,50,9,-0.10000000000000007
0,4.3210000000000015,50,9,0.1
0,1.817,50,9,0.1
1,1.1440000000000001,50,9,0.1
1,1.145,50,9,0.1
1,1.6369999999999998,50,9,0.1
1,1.786,50,9,0.1
0,1.6840000000000002,50,9,0.1
1,4.851,50,9,0.1
1,6.61,50,9,0.1
1,2.113,50,9,0.1
1,5.291,50,9,0.575
1,17.976,50,9,0.575
1,4.248,50,9,0.575
1,2.164,50,9,0.575
0,1.579,50,9,0.575
1,2.0469999999999997,50,9,0.575
0,1.973,50,9,0.575
1,7.2620000000000005,50,9,0.575
1,1.494,50,9,0.575
1,3.408,50,9,0.575
1,2.259,50,9,1.05
1,3.478,50,9,1.05
1,1.755,50,9,1.05
1,2.454,50,9,1.05
1,1.6640000000000001,50,9,1.05
1,2.417,50,9,1.05
1,1.073,50,9,1.05
1,1.41,50,9,1.05
1,2.003,50,9,1.05
1,1.371,50,9,1.05
1,1.146,50,9,1.525
1,2.088,50,9,1.525
1,1.9680000000000002,50,9,1.525
1,1.162,50,9,1.525
1,1.217,50,9,1.525
1,1.6640000000000001,50,9,1.525
1,1.173,50,9,1.525
1,1.607,50,9,1.525
1,1.9040000000000001,50,9,1.525
1,1.125,50,9,1.525
1,4.0280000000000005,50,9,2.0
1,1.69,50,9,2.0
1,1.06,50,9,2.0
1,1.814,50,9,2.0
1,1.6969999999999998,50,9,2.0
1,1.4569999999999999,50,9,2.0
1,1.8090000000000002,50,9,2.0
1,2.238,50,9,2.0
1,1.607,50,9,2.0
1,1.158,50,9,2.0
0,3.1069999999999998,50,93,-5.0
0,2.521,50,93,-5.0
0,1.568,50,93,-5.0
0,1.8940000000000001,50,93,-5.0
1,1.699,50,93,-5.0
0,1.2429999999999999,50,93,-5.0
0,1.264,50,93,-5.0
0,1.307,50,93,-5.0
0,2.133,50,93,-5.0
0,1.646,50,93,-5.0
0,2.45,50,93,-3.875
0,1.504,50,93,-3.875
0,1.696,50,93,-3.875
0,1.895,50,93,-3.875
0,1.838,50,93,-3.875
0,1.286,50,93,-3.875
0,1.4669999999999999,50,93,-3.875
0,1.263,50,93,-3.875
0,1.6669999999999998,50,93,-3.875
0,1.892,50,93,-3.875
0,1.86,50,93,-2.75
0,1.982,50,93,-2.75
0,1.655,50,93,-2.75
0,1.6769999999999998,50,93,-2.75
0,3.943,50,93,-2.75
0,2.7060000000000004,50,93,-2.75
0,2.135,50,93,-2.75
0,1.112,50,93,-2.75
0,2.142,50,93,-2.75
0,2.235,50,93,-2.75
0,2.34,50,93,-1.625
0,1.9080000000000001,50,93,-1.625
1,2.066,50,93,-1.625
0,1.983,50,93,-1.625
0,2.457,50,93,-1.625
0,2.363,50,93,-1.625
0,5.13,50,93,-1.625
0,1.327,50,93,-1.625
0,1.932,50,93,-1.625
1,1.479,50,93,-1.625
1,4.1610000000000005,50,93,-0.5
0,2.256,50,93,-0.5
0,2.296,50,93,-0.5
0,1.8219999999999998,50,93,-0.5
0,1.626,50,93,-0.5
0,1.423,50,93,-0.5
1,1.9980000000000002,50,93,-0.5
1,1.249,50,93,-0.5
1,1.973,50,93,-0.5
0,1.764,50,93,-0.5
1,2.073,50,93,0.5
1,3.065,50,93,0.5
0,2.846,50,93,0.5
0,2.608,50,93,0.5
1,1.673,50,93,0.5
0,2.096,50,93,0.5
1,2.155,50,93,0.5
0,1.4469999999999998,50,93,0.5
1,2.13,50,93,0.5
0,2.2230000000000003,50,93,0.5
1,2.296,50,93,1.625
0,2.282,50,93,1.625
1,1.264,50,93,1.625
1,1.9169999999999998,50,93,1.625
0,2.403,50,93,1.625
0,1.994,50,93,1.625
1,1.474,50,93,1.625
1,1.538,50,93,1.625
1,8.189,50,93,1.625
1,2.299,50,93,1.625
1,11.395999999999999,50,93,2.75
1,1.944,50,93,2.75
