yes-answer,time,intensity,distance,Difference
0,0.98,50,9,-2.0
0,11.724,50,9,-2.0
0,0.845,50,9,-2.0
0,0.9670000000000001,50,9,-2.0
0,0.902,50,9,-2.0
0,0.8320000000000001,50,9,-2.0
0,0.997,50,9,-2.0
0,1.046,50,9,-2.0
0,1.092,50,9,-2.0
0,1.005,50,9,-2.0
0,1.1420000000000001,50,9,-1.525
0,1.042,50,9,-1.525
0,0.8909999999999999,50,9,-1.525
0,0.951,50,9,-1.525
0,1.51,50,9,-1.525
0,0.9570000000000001,50,9,-1.525
0,1.083,50,9,-1.525
0,0.9159999999999999,50,9,-1.525
0,1.065,50,9,-1.525
0,1.081,50,9,-1.525
0,1.0659999999999998,50,9,-1.05
0,1.261,50,9,-1.05
0,1.004,50,9,-1.05
0,0.996,50,9,-1.05
0,0.802,50,9,-1.05
0,1.081,50,9,-1.05
0,0.997,50,9,-1.05
0,0.852,50,9,-1.05
0,1.158,50,9,-1.05
0,1.003,50,9,-1.05
0,1.251,50,9,-0.5750000000000002
0,1.264,50,9,-0.5750000000000002
0,2.263,50,9,-0.5750000000000002
0,0.9209999999999999,50,9,-0.5750000000000002
0,1.052,50,9,-0.5750000000000002
0,1.194,50,9,-0.5750000000000002
0,0.9329999999999999,50,9,-0.5750000000000002
0,1.0659999999999998,50,9,-0.5750000000000002
0,0.871,50,9,-0.5750000000000002
0,1.018,50,9,-0.5750000000000002
0,1.599,50,9,-0.10000000000000007
0,19.724,50,9,-0.10000000000000007
0,1.0,50,9,-0.10000000000000007
0,3.342,50,9,-0.10000000000000007
0,1.359,50,9,-0.10000000000000007
1,1.23,50,9,-0.10000000000000007
1,2.165,50,9,-0.10000000000000007
0,1.676,50,9,-0.10000000000000007
0,1.266,50,9,-0.10000000000000007
0,1.433,50,9,-0.10000000000000007
0,3.645,50,9,0.1
0,1.278,50,9,0.1
1,1.159,50,9,0.1
0,5.843999999999999,50,9,0.1
1,6.54,50,9,0.1
1,1.268,50,9,0.1
0,3.7110000000000003,50,9,0.1
0,2.7119999999999997,50,9,0.1
0,1.136,50,9,0.1
0,1.225,50,9,0.1
1,3.07,50,9,0.575
1,3.15,50,9,0.575
1,2.5980000000000003,50,9,0.575
1,1.871,50,9,0.575
1,0.983,50,9,0.575
1,1.4369999999999998,50,9,0.575
1,1.4140000000000001,50,9,0.575
1,1.256,50,9,0.575
1,1.1440000000000001,50,9,0.575
1,1.501,50,9,0.575
1,1.163,50,9,1.05
1,1.1320000000000001,50,9,1.05
1,1.3430000000000002,50,9,1.05
1,1.238,50,9,1.05
1,1.219,50,9,1.05
1,1.868,50,9,1.05
1,0.965,50,9,1.05
1,1.0090000000000001,50,9,1.05
1,1.6640000000000001,50,9,1.05
1,1.155,50,9,1.05
1,11.264000000000001,50,9,1.525
1,1.3559999999999999,50,9,1.525
1,1.08,50,9,1.525
1,0.895,50,9,1.525
1,0.9179999999999999,50,9,1.525
1,1.127,50,9,1.525
1,1.077,50,9,1.525
1,1.008,50,9,1.525
1,0.8340000000000001,50,9,1.525
1,1.117,50,9,1.525
1,1.1420000000000001,50,9,2.0
1,1.119,50,9,2.0
1,1.536,50,9,2.0
1,1.119,50,9,2.0
1,1.48,50,9,2.0
1,1.2930000000000001,50,9,2.0
1,1.064,50,9,2.0
1,1.031,50,9,2.0
1,1.02,50,9,2.0
1,1.2409999999999999,50,9,2.0
0,1.169,50,93,-5.0
0,1.157,50,93,-5.0
0,1.8230000000000002,50,93,-5.0
0,1.47,50,93,-5.0
0,1.1,50,93,-5.0
0,0.9309999999999999,50,93,-5.0
0,0.987,50,93,-5.0
0,1.5319999999999998,50,93,-5.0
0,1.143,50,93,-5.0
0,1.033,50,93,-5.0
0,1.088,50,93,-3.875
0,0.8759999999999999,50,93,-3.875
