yes-answer,time,intensity,distance,Difference
0,1.284,50,9,-2.0
0,0.893,50,9,-2.0
0,1.242,50,9,-2.0
0,0.9,50,9,-2.0
0,1.595,50,9,-2.0
0,1.209,50,9,-2.0
0,1.088,50,9,-2.0
0,2.398,50,9,-2.0
0,1.2690000000000001,50,9,-2.0
0,1.123,50,9,-2.0
0,1.715,50,9,-1.525
0,1.222,50,9,-1.525
0,1.235,50,9,-1.525
0,1.652,50,9,-1.525
0,1.114,50,9,-1.525
0,1.157,50,9,-1.525
0,0.932,50,9,-1.525
0,1.297,50,9,-1.525
0,1.032,50,9,-1.525
0,1.018,50,9,-1.525
0,1.161,50,9,-1.05
0,1.286,50,9,-1.05
0,0.915,50,9,-1.05
0,1.419,50,9,-1.05
0,1.327,50,9,-1.05
0,1.198,50,9,-1.05
0,1.531,50,9,-1.05
0,1.38,50,9,-1.05
0,1.0090000000000001,50,9,-1.05
0,1.044,50,9,-1.05
0,1.2409999999999999,50,9,-0.5750000000000002
0,1.29,50,9,-0.5750000000000002
0,1.5730000000000002,50,9,-0.5750000000000002
0,1.113,50,9,-0.5750000000000002
1,1.5630000000000002,50,9,-0.5750000000000002
0,1.041,50,9,-0.5750000000000002
0,1.699,50,9,-0.5750000000000002
0,2.2840000000000003,50,9,-0.5750000000000002
0,1.153,50,9,-0.5750000000000002
0,0.878,50,9,-0.5750000000000002
1,1.575,50,9,-0.10000000000000007
1,1.96,50,9,-0.10000000000000007
0,1.6280000000000001,50,9,-0.10000000000000007
1,1.8659999999999999,50,9,-0.10000000000000007
0,1.9080000000000001,50,9,-0.10000000000000007
0,1.044,50,9,-0.10000000000000007
0,1.078,50,9,-0.10000000000000007
1,1.104,50,9,-0.10000000000000007
1,1.21,50,9,-0.10000000000000007
1,1.061,50,9,-0.10000000000000007
1,1.161,50,9,0.1
1,1.349,50,9,0.1
1,1.743,50,9,0.1
1,1.805,50,9,0.1
1,1.155,50,9,0.1
1,2.09,50,9,0.1
1,1.206,50,9,0.1
0,1.703,50,9,0.1
1,0.917,50,9,0.1
0,0.998,50,9,0.1
1,2.231,50,9,0.575
