yes-answer,time,intensity,distance,Difference
1,0.341,50,9,-2.0
0,0.868,50,9,-2.0
0,1.042,50,9,-2.0
0,0.792,50,9,-2.0
0,0.8220000000000001,50,9,-2.0
0,0.12,50,9,-2.0
1,0.114,50,9,-2.0
0,1.112,50,9,-2.0
1,0.126,50,9,-2.0
0,0.106,50,9,-2.0
0,0.985,50,9,-1.525
0,2.247,50,9,-1.525
0,2.164,50,9,-1.525
0,0.857,50,9,-1.525
0,0.718,50,9,-1.525
1,0.272,50,9,-1.525
0,1.053,50,9,-1.525
0,0.11800000000000001,50,9,-1.525
1,0.664,50,9,-1.525
0,0.315,50,9,-1.525
0,0.46799999999999997,50,9,-1.525
0,1.3159999999999998,50,9,-1.05
0,1.475,50,9,-1.05
0,1.198,50,9,-1.05
0,1.2309999999999999,50,9,-1.05
0,1.7519999999999998,50,9,-1.05
1,0.8490000000000001,50,9,-1.05
0,3.109,50,9,-1.05
0,0.907,50,9,-1.05
0,1.475,50,9,-1.05
0,1.7830000000000001,50,9,-1.05
0,0.898,50,9,-0.5750000000000002
0,1.485,50,9,-0.5750000000000002
1,0.909,50,9,-0.5750000000000002
0,1.165,50,9,-0.5750000000000002
0,1.383,50,9,-0.5750000000000002
0,0.893,50,9,-0.5750000000000002
0,1.295,50,9,-0.5750000000000002
0,0.873,50,9,-0.5750000000000002
1,0.684,50,9,-0.5750000000000002
0,0.998,50,9,-0.5750000000000002
0,0.867,50,9,-0.10000000000000007
0,1.1840000000000002,50,9,-0.10000000000000007
0,1.2819999999999998,50,9,-0.10000000000000007
0,1.3259999999999998,50,9,-0.10000000000000007
0,1.5030000000000001,50,9,-0.10000000000000007
1,0.899,50,9,-0.10000000000000007
0,0.929,50,9,-0.10000000000000007
0,0.963,50,9,-0.10000000000000007
0,0.643,50,9,-0.10000000000000007
1,0.982,50,9,-0.10000000000000007
1,1.3769999999999998,50,9,0.1
0,1.386,50,9,0.1
1,1.6909999999999998,50,9,0.1
1,0.977,50,9,0.1
0,5.1,50,9,0.1
1,2.093,50,9,0.1
1,1.024,50,9,0.1
0,0.723,50,9,0.1
0,1.391,50,9,0.1
0,1.3230000000000002,50,9,0.1
1,1.466,50,9,0.575
0,2.6180000000000003,50,9,0.575
1,1.2819999999999998,50,9,0.575
1,1.44,50,9,0.575
0,0.5489999999999999,50,9,0.575
1,1.9969999999999999,50,9,0.575
1,3.385,50,9,0.575
1,1.337,50,9,0.575
1,0.9009999999999999,50,9,0.575
0,0.63,50,9,0.575
1,1.053,50,9,1.05
1,1.545,50,9,1.05
0,1.485,50,9,1.05
1,0.13699999999999998,50,9,1.05
1,1.143,50,9,1.05
0,0.478,50,9,1.05
1,0.968,50,9,1.05
1,1.222,50,9,1.05
0,0.483,50,9,1.05
0,1.12,50,9,1.05
1,1.215,50,9,1.525
1,1.344,50,9,1.525
1,4.989,50,9,1.525
1,1.2930000000000001,50,9,1.525
1,1.321,50,9,1.525
1,1.2229999999999999,50,9,1.525
0,1.141,50,9,1.525
1,0.721,50,9,1.525
1,0.907,50,9,1.525
1,0.927,50,9,1.525
1,1.012,50,9,2.0
0,0.281,50,9,2.0
1,1.87,50,9,2.0
1,0.88,50,9,2.0
1,2.822,50,9,2.0
1,1.178,50,9,2.0
1,1.258,50,9,2.0
1,1.016,50,9,2.0
1,1.084,50,9,2.0
1,1.207,50,9,2.0
0,0.965,50,93,-5.0
0,1.4480000000000002,50,93,-5.0
0,1.351,50,93,-5.0
0,1.952,50,93,-5.0
0,0.14300000000000002,50,93,-5.0
0,1.4469999999999998,50,93,-5.0
1,10.293,50,93,-5.0
1,0.12300000000000001,50,93,-5.0
0,0.977,50,93,-5.0
0,0.861,50,93,-5.0
0,0.9790000000000001,50,93,-3.875
0,0.29100000000000004,50,93,-3.875
0,1.087,50,93,-3.875
0,1.026,50,93,-3.875
0,0.87,50,93,-3.875
0,1.475,50,93,-3.875
1,0.9490000000000001,50,93,-3.875
0,0.797,50,93,-3.875
0,0.1,50,93,-3.875
0,0.11699999999999999,50,93,-3.875
0,1.27,50,93,-2.75
0,1.0270000000000001,50,93,-2.75
0,0.9279999999999999,50,93,-2.75
0,1.24,50,93,-2.75
0,1.541,50,93,-2.75
0,1.4,50,93,-2.75
0,1.9769999999999999,50,93,-2.75
0,3.773,50,93,-2.75
0,1.3119999999999998,50,93,-2.75
0,1.278,50,93,-2.75
0,1.38,50,93,-1.625
0,1.215,50,93,-1.625
0,1.13,50,93,-1.625
1,0.75,50,93,-1.625
0,1.338,50,93,-1.625
0,1.495,50,93,-1.625
1,1.341,50,93,-1.625
0,0.9540000000000001,50,93,-1.625
0,1.011,50,93,-1.625
0,1.6740000000000002,50,93,-1.625
1,1.3659999999999999,50,93,-0.5
0,1.045,50,93,-0.5
0,1.746,50,93,-0.5
1,1.103,50,93,-0.5
1,1.84,50,93,-0.5
0,0.91,50,93,-0.5
1,0.8059999999999999,50,93,-0.5
1,0.42200000000000004,50,93,-0.5
0,0.107,50,93,-0.5
0,0.111,50,93,-0.5
1,0.8690000000000001,50,93,0.5
1,0.9540000000000001,50,93,0.5
0,1.558,50,93,0.5
1,2.659,50,93,0.5
1,1.757,50,93,0.5
1,1.939,50,93,0.5
1,3.1919999999999997,50,93,0.5
1,1.189,50,93,0.5
1,0.9179999999999999,50,93,0.5
1,0.688,50,93,0.5
1,1.202,50,93,1.625
0,1.253,50,93,1.625
1,1.69,50,93,1.625
0,1.35,50,93,1.625
1,1.5759999999999998,50,93,1.625
1,2.031,50,93,1.625
1,5.5420000000000025,50,93,1.625
1,0.114,50,93,1.625
1,1.158,50,93,1.625
1,1.933,50,93,1.625
1,0.941,50,93,2.75
1,1.56,50,93,2.75
0,0.106,50,93,2.75
1,2.261,50,93,2.75
1,1.32,50,93,2.75
0,0.272,50,93,2.75
0,0.11199999999999999,50,93,2.75
1,0.846,50,93,2.75
1,0.8809999999999999,50,93,2.75
1,0.8370000000000001,50,93,2.75
1,0.278,50,93,3.875
1,3.341,50,93,3.875
1,1.3430000000000002,50,93,3.875
1,1.915,50,93,3.875
1,3.926,50,93,3.875
1,1.776,50,93,3.875
1,0.941,50,93,3.875
1,0.87,50,93,3.875
1,0.14,50,93,3.875
0,0.763,50,93,3.875
1,1.339,50,93,5.0
0,0.163,50,93,5.0
1,11.407,50,93,5.0
1,1.3869999999999998,50,93,5.0
1,1.147,50,93,5.0
1,1.239,50,93,5.0
1,0.8370000000000001,50,93,5.0
1,1.1840000000000002,50,93,5.0
1,1.565,50,93,5.0
1,1.0390000000000001,50,93,5.0
0,1.0070000000000001,50,177,-7.0
0,1.3430000000000002,50,177,-7.0
0,1.047,50,177,-7.0
0,1.062,50,177,-7.0
0,1.6369999999999998,50,177,-7.0
0,0.797,50,177,-7.0
0,0.408,50,177,-7.0
0,1.355,50,177,-7.0
0,1.439,50,177,-7.0
0,0.136,50,177,-7.0
0,0.945,50,177,-5.375
0,1.128,50,177,-5.375
0,0.7979999999999999,50,177,-5.375
0,1.5090000000000001,50,177,-5.375
0,0.865,50,177,-5.375
0,1.288,50,177,-5.375
1,1.504,50,177,-5.375
0,0.856,50,177,-5.375
0,0.821,50,177,-5.375
0,0.973,50,177,-5.375
0,1.089,50,177,-3.75
0,1.124,50,177,-3.75
0,1.301,50,177,-3.75
1,0.135,50,177,-3.75
0,1.3880000000000001,50,177,-3.75
0,1.158,50,177,-3.75
0,2.01,50,177,-3.75
0,1.484,50,177,-3.75
1,0.23600000000000002,50,177,-3.75
0,1.077,50,177,-3.75
1,1.056,50,177,-2.125
0,1.662,50,177,-2.125
0,1.351,50,177,-2.125
0,0.998,50,177,-2.125
0,1.6119999999999999,50,177,-2.125
0,1.8090000000000002,50,177,-2.125
0,1.453,50,177,-2.125
0,2.039,50,177,-2.125
0,2.086,50,177,-2.125
1,1.354,50,177,-0.5
0,1.574,50,177,-0.5
1,2.582,50,177,-0.5
0,1.3519999999999999,50,177,-0.5
0,1.178,50,177,-0.5
1,2.447,50,177,-0.5
0,1.2570000000000001,50,177,-0.5
0,0.759,50,177,-0.5
0,1.335,50,177,-0.5
0,2.096,50,177,-0.5
0,1.19,50,177,0.5
1,0.769,50,177,0.5
1,3.128,50,177,0.5
0,1.797,50,177,0.5
0,1.764,50,177,0.5
1,3.19,50,177,0.5
1,2.245,50,177,0.5
1,1.5390000000000001,50,177,0.5
0,1.284,50,177,0.5
0,0.469,50,177,0.5
1,1.883,50,177,2.125
1,1.435,50,177,2.125
1,0.11599999999999999,50,177,2.125
0,6.965,50,177,2.125
1,2.381,50,177,2.125
1,1.389,50,177,2.125
1,1.192,50,177,2.125
0,1.675,50,177,2.125
0,1.002,50,177,2.125
0,1.081,50,177,2.125
1,0.958,50,177,3.75
0,0.779,50,177,3.75
1,1.273,50,177,3.75
1,1.3769999999999998,50,177,3.75
1,2.256,50,177,3.75
1,1.347,50,177,3.75
0,0.7979999999999999,50,177,3.75
1,2.044,50,177,3.75
1,1.798,50,177,3.75
0,0.318,50,177,3.75
1,1.618,50,177,5.375
1,0.39,50,177,5.375
1,1.083,50,177,5.375
1,1.3130000000000002,50,177,5.375
1,4.388999999999999,50,177,5.375
1,1.2919999999999998,50,177,5.375
1,1.474,50,177,5.375
1,0.067,50,177,5.375
1,0.114,50,177,5.375
1,0.7879999999999999,50,177,5.375
1,1.26,50,177,7.0
1,2.073,50,177,7.0
1,2.11,50,177,7.0
1,1.3230000000000002,50,177,7.0
1,1.2690000000000001,50,177,7.0
0,1.0590000000000002,50,177,7.0
0,1.459,50,177,7.0
0,0.044000000000000004,50,177,7.0
1,1.033,50,177,7.0
0,0.405,50,177,7.0
0,0.21,50,261,-8.0
0,1.581,50,261,-8.0
0,1.4380000000000002,50,261,-8.0
0,2.293,50,261,-8.0
0,1.196,50,261,-8.0
0,0.922,50,261,-8.0
0,1.476,50,261,-8.0
0,1.175,50,261,-8.0
1,0.385,50,261,-8.0
0,0.102,50,261,-8.0
0,0.987,50,261,-6.125
0,1.27,50,261,-6.125
0,1.696,50,261,-6.125
0,1.508,50,261,-6.125
0,0.9109999999999999,50,261,-6.125
0,0.878,50,261,-6.125
0,3.193,50,261,-6.125
0,0.84,50,261,-6.125
0,0.462,50,261,-6.125
0,1.042,50,261,-6.125
0,1.5090000000000001,50,261,-4.25
0,1.249,50,261,-4.25
0,2.137,50,261,-4.25
0,1.288,50,261,-4.25
0,1.368,50,261,-4.25
0,1.041,50,261,-4.25
0,1.261,50,261,-4.25
1,0.748,50,261,-4.25
0,1.137,50,261,-4.25
0,0.147,50,261,-4.25
0,1.419,50,261,-2.375
1,1.095,50,261,-2.375
0,0.889,50,261,-2.375
0,1.4480000000000002,50,261,-2.375
1,1.3559999999999999,50,261,-2.375
0,2.134,50,261,-2.375
0,1.464,50,261,-2.375
0,0.966,50,261,-2.375
0,0.23199999999999998,50,261,-2.375
0,0.257,50,261,-2.375
1,2.244,50,261,-0.5
0,1.3330000000000002,50,261,-0.5
1,6.484,50,261,-0.5
0,0.93,50,261,-0.5
1,1.165,50,261,-0.5
0,0.797,50,261,-0.5
0,0.741,50,261,-0.5
1,0.111,50,261,-0.5
0,0.10400000000000001,50,261,-0.5
0,1.014,50,261,-0.5
0,1.742,50,261,0.5
0,2.312,50,261,0.5
0,1.9809999999999999,50,261,0.5
1,0.262,50,261,0.5
1,2.274,50,261,0.5
0,1.225,50,261,0.5
0,1.084,50,261,0.5
0,1.7009999999999998,50,261,0.5
1,1.111,50,261,0.5
1,1.143,50,261,0.5
0,2.5,50,261,2.375
1,1.5130000000000001,50,261,2.375
1,3.19,50,261,2.375
1,2.492,50,261,2.375
0,1.829,50,261,2.375
1,2.56,50,261,2.375
1,1.595,50,261,2.375
1,0.062,50,261,2.375
1,0.215,50,261,2.375
1,1.3659999999999999,50,261,2.375
1,1.693,50,261,4.25
1,0.99,50,261,4.25
1,1.689,50,261,4.25
1,3.034,50,261,4.25
1,1.17,50,261,4.25
0,1.5290000000000001,50,261,4.25
1,0.113,50,261,4.25
1,0.141,50,261,4.25
1,1.104,50,261,4.25
0,1.172,50,261,4.25
1,1.258,50,261,6.125
1,1.653,50,261,6.125
1,1.403,50,261,6.125
0,0.10800000000000001,50,261,6.125
1,7.0760000000000005,50,261,6.125
0,0.10800000000000001,50,261,6.125
1,2.307,50,261,6.125
1,1.197,50,261,6.125
1,3.134,50,261,6.125
1,1.547,50,261,6.125
1,1.092,50,261,8.0
1,1.335,50,261,8.0
1,2.923,50,261,8.0
1,2.06,50,261,8.0
1,1.786,50,261,8.0
1,1.5519999999999998,50,261,8.0
1,1.704,50,261,8.0
1,1.34,50,261,8.0
0,0.9259999999999999,50,261,8.0
1,1.135,50,261,8.0
0,2.065,50,345,-9.0
0,1.249,50,345,-9.0
0,1.247,50,345,-9.0
0,1.577,50,345,-9.0
0,1.307,50,345,-9.0
0,1.115,50,345,-9.0
0,0.158,50,345,-9.0
0,0.932,50,345,-9.0
0,2.519,50,345,-9.0
0,0.31,50,345,-9.0
0,1.639,50,345,-6.875
1,2.8939999999999997,50,345,-6.875
0,0.912,50,345,-6.875
1,0.128,50,345,-6.875
0,3.699,50,345,-6.875
