yes-answer,time,intensity,distance,Difference
0,1.213,50,9,-2.0
0,1.104,50,9,-2.0
0,1.254,50,9,-2.0
0,1.298,50,9,-2.0
0,2.472,50,9,-2.0
0,1.3019999999999998,50,9,-2.0
0,1.2930000000000001,50,9,-2.0
0,1.296,50,9,-2.0
0,1.2819999999999998,50,9,-2.0
0,1.181,50,9,-2.0
0,1.0270000000000001,50,9,-1.525
0,1.663,50,9,-1.525
0,1.3559999999999999,50,9,-1.525
0,1.2409999999999999,50,9,-1.525
0,1.801,50,9,-1.525
0,1.515,50,9,-1.525
0,1.052,50,9,-1.525
0,1.0959999999999999,50,9,-1.525
0,1.2409999999999999,50,9,-1.525
0,1.197,50,9,-1.525
0,1.421,50,9,-1.05
0,1.43,50,9,-1.05
0,1.693,50,9,-1.05
0,1.145,50,9,-1.05
0,1.489,50,9,-1.05
0,1.071,50,9,-1.05
0,1.611,50,9,-1.05
0,1.2690000000000001,50,9,-1.05
0,1.232,50,9,-1.05
0,1.2830000000000001,50,9,-1.05
0,1.6540000000000001,50,9,-0.5750000000000002
0,1.4769999999999999,50,9,-0.5750000000000002
0,3.235,50,9,-0.5750000000000002
0,2.103,50,9,-0.5750000000000002
0,1.599,50,9,-0.5750000000000002
0,1.338,50,9,-0.5750000000000002
0,2.61,50,9,-0.5750000000000002
0,1.6640000000000001,50,9,-0.5750000000000002
0,1.571,50,9,-0.5750000000000002
0,1.148,50,9,-0.5750000000000002
0,2.875,50,9,-0.10000000000000007
0,1.919,50,9,-0.10000000000000007
0,1.57,50,9,-0.10000000000000007
0,2.8680000000000003,50,9,-0.10000000000000007
1,2.614,50,9,-0.10000000000000007
0,1.514,50,9,-0.10000000000000007
0,1.8769999999999998,50,9,-0.10000000000000007
1,1.526,50,9,-0.10000000000000007
0,3.1839999999999997,50,9,-0.10000000000000007
0,1.64,50,9,-0.10000000000000007
0,2.695,50,9,0.1
0,2.161,50,9,0.1
1,1.882,50,9,0.1
0,2.015,50,9,0.1
0,2.938,50,9,0.1
1,1.8840000000000001,50,9,0.1
1,1.656,50,9,0.1
0,1.6880000000000002,50,9,0.1
1,1.341,50,9,0.1
0,1.36,50,9,0.1
1,2.375,50,9,0.575
0,3.634,50,9,0.575
0,4.533,50,9,0.575
1,2.461,50,9,0.575
1,1.6369999999999998,50,9,0.575
1,1.2790000000000001,50,9,0.575
1,2.452,50,9,0.575
1,1.5930000000000002,50,9,0.575
1,1.2819999999999998,50,9,0.575
1,1.92,50,9,0.575
1,2.491,50,9,1.05
1,2.189,50,9,1.05
1,1.224,50,9,1.05
1,1.673,50,9,1.05
1,1.7719999999999998,50,9,1.05
1,1.42,50,9,1.05
1,1.3780000000000001,50,9,1.05
1,1.3519999999999999,50,9,1.05
1,1.561,50,9,1.05
1,1.796,50,9,1.05
1,1.416,50,9,1.525
1,1.633,50,9,1.525
1,0.972,50,9,1.525
1,3.523,50,9,1.525
1,1.219,50,9,1.525
1,1.217,50,9,1.525
1,1.168,50,9,1.525
1,1.11,50,9,1.525
1,1.5959999999999999,50,9,1.525
1,0.965,50,9,1.525
1,2.193,50,9,2.0
1,1.386,50,9,2.0
1,1.252,50,9,2.0
1,1.183,50,9,2.0
1,1.5430000000000001,50,9,2.0
1,1.364,50,9,2.0
1,1.479,50,9,2.0
1,1.6480000000000001,50,9,2.0
1,1.5490000000000002,50,9,2.0
1,1.129,50,9,2.0
0,1.828,50,93,-5.0
0,1.4909999999999999,50,93,-5.0
0,3.179,50,93,-5.0
0,2.015,50,93,-5.0
0,1.8130000000000002,50,93,-5.0
0,1.52,50,93,-5.0
0,1.089,50,93,-5.0
0,1.653,50,93,-5.0
