yes-answer,time,distance,intensity,difference
0,1.516,0,10,-3.0
0,1.194,0,10,-3.0
0,1.571,0,10,-3.0
0,1.381,0,10,-3.0
0,1.332,0,10,-3.0
0,1.28,0,10,-3.0
0,2.076,0,10,-3.0
0,2.047,0,10,-3.0
0,1.144,0,10,-3.0
0,1.143,0,10,-3.0
0,1.269,0,10,-2.375
0,1.269,0,10,-2.375
0,1.175,0,10,-2.375
0,1.097,0,10,-2.375
0,1.649,0,10,-2.375
0,1.598,0,10,-2.375
0,1.013,0,10,-2.375
0,1.034,0,10,-2.375
0,1.141,0,10,-2.375
0,1.364,0,10,-2.375
0,1.849,0,10,-1.75
0,1.5719999999999998,0,10,-1.75
0,1.421,0,10,-1.75
0,1.743,0,10,-1.75
0,2.216,0,10,-1.75
0,1.169,0,10,-1.75
0,1.829,0,10,-1.75
0,1.293,0,10,-1.75
0,1.452,0,10,-1.75
0,1.255,0,10,-1.75
0,2.506,0,10,-1.125
0,2.287,0,10,-1.125
0,1.351,0,10,-1.125
0,2.099,0,10,-1.125
0,1.281,0,10,-1.125
0,1.439,0,10,-1.125
0,1.215,0,10,-1.125
0,1.095,0,10,-1.125
0,1.5719999999999998,0,10,-1.125
0,2.592,0,10,-1.125
0,1.47,0,10,-0.5
0,1.71,0,10,-0.5
0,1.759,0,10,-0.5
0,2.658,0,10,-0.5
0,1.959,0,10,-0.5
1,3.8,0,10,-0.5
0,2.518,0,10,-0.5
1,1.162,0,10,-0.5
0,1.832,0,10,-0.5
0,1.124,0,10,-0.5
1,1.778,0,10,0.5
1,1.741,0,10,0.5
0,1.975,0,10,0.5
1,2.712,0,10,0.5
0,1.859,0,10,0.5
0,1.271,0,10,0.5
1,2.507,0,10,0.5
1,2.05,0,10,0.5
1,3.335,0,10,0.5
0,1.544,0,10,0.5
1,1.283,0,10,1.125
1,1.518,0,10,1.125
1,1.665,0,10,1.125
1,1.2990000000000002,0,10,1.125
1,1.526,0,10,1.125
1,1.367,0,10,1.125
1,1.317,0,10,1.125
1,1.664,0,10,1.125
0,2.016,0,10,1.125
1,1.538,0,10,1.125
1,1.241,0,10,1.75
1,1.4409999999999998,0,10,1.75
1,1.5019999999999998,0,10,1.75
1,1.243,0,10,1.75
1,1.727,0,10,1.75
1,1.645,0,10,1.75
1,1.3,0,10,1.75
1,1.3430000000000002,0,10,1.75
1,1.382,0,10,1.75
1,1.723,0,10,1.75
1,1.9,0,10,2.375
1,1.133,0,10,2.375
1,1.7819999999999998,0,10,2.375
1,2.307,0,10,2.375
1,1.76,0,10,2.375
1,1.546,0,10,2.375
1,1.003,0,10,2.375
1,1.618,0,10,2.375
1,1.33,0,10,2.375
1,1.101,0,10,2.375
1,2.168,0,10,3.0
1,1.5490000000000002,0,10,3.0
1,2.8280000000000003,0,10,3.0
1,1.7,0,10,3.0
1,1.7519999999999998,0,10,3.0
1,1.577,0,10,3.0
1,1.352,0,10,3.0
1,1.218,0,10,3.0
1,1.412,0,10,3.0
1,2.168,0,10,3.0
0,1.043,25,10,-3.0
0,1.38,25,10,-3.0
0,1.469,25,10,-3.0
0,1.864,25,10,-3.0
0,1.456,25,10,-3.0
0,1.578,25,10,-3.0
0,1.362,25,10,-3.0
0,1.868,25,10,-3.0
0,1.547,25,10,-3.0
0,1.4980000000000002,25,10,-3.0
0,1.711,25,10,-2.375
0,1.198,25,10,-2.375
0,1.636,25,10,-2.375
0,1.483,25,10,-2.375
0,1.919,25,10,-2.375
0,1.524,25,10,-2.375
0,1.394,25,10,-2.375
0,1.452,25,10,-2.375
0,1.582,25,10,-2.375
0,1.716,25,10,-2.375
0,1.749,25,10,-1.75
0,1.551,25,10,-1.75
0,1.291,25,10,-1.75
0,1.432,25,10,-1.75
0,1.252,25,10,-1.75
0,1.517,25,10,-1.75
1,1.508,25,10,-1.75
0,1.473,25,10,-1.75
0,1.816,25,10,-1.75
1,1.769,25,10,-1.75
0,1.3430000000000002,25,10,-1.125
0,1.624,25,10,-1.125
0,1.4,25,10,-1.125
0,1.531,25,10,-1.125
0,2.75,25,10,-1.125
0,1.4409999999999998,25,10,-1.125
0,1.615,25,10,-1.125
0,1.521,25,10,-1.125
0,1.69,25,10,-1.125
0,1.901,25,10,-1.125
0,1.432,25,10,-0.5
0,1.795,25,10,-0.5
0,2.055,25,10,-0.5
1,2.573,25,10,-0.5
0,1.516,25,10,-0.5
0,1.565,25,10,-0.5
0,1.812,25,10,-0.5
0,1.59,25,10,-0.5
1,1.93,25,10,-0.5
0,1.7080000000000002,25,10,-0.5
0,3.292,25,10,0.5
0,2.024,25,10,0.5
0,2.306,25,10,0.5
1,3.929,25,10,0.5
1,2.776,25,10,0.5
0,3.208,25,10,0.5
1,2.1790000000000003,25,10,0.5
1,1.823,25,10,0.5
1,1.777,25,10,0.5
1,1.7990000000000002,25,10,0.5
1,2.494,25,10,1.125
1,1.833,25,10,1.125
1,2.172,25,10,1.125
1,1.224,25,10,1.125
1,1.886,25,10,1.125
1,1.902,25,10,1.125
1,2.109,25,10,1.125
1,1.831,25,10,1.125
1,2.124,25,10,1.125
1,3.342,25,10,1.125
1,2.564,25,10,1.75
1,1.805,25,10,1.75
1,2.04,25,10,1.75
1,2.0780000000000003,25,10,1.75
1,1.845,25,10,1.75
1,2.213,25,10,1.75
1,2.017,25,10,1.75
1,2.167,25,10,1.75
1,1.876,25,10,1.75
1,1.998,25,10,1.75
1,1.979,25,10,2.375
1,4.393,25,10,2.375
1,1.483,25,10,2.375
1,2.115,25,10,2.375
1,1.709,25,10,2.375
1,2.18,25,10,2.375
1,1.442,25,10,2.375
1,2.027,25,10,2.375
1,1.601,25,10,2.375
1,1.767,25,10,2.375
1,2.11,25,10,3.0
1,2.728,25,10,3.0
1,2.484,25,10,3.0
1,1.38,25,10,3.0
1,1.838,25,10,3.0
1,1.631,25,10,3.0
1,1.57,25,10,3.0
1,1.185,25,10,3.0
1,1.564,25,10,3.0
1,1.587,25,10,3.0
0,2.026,50,10,-3.0
0,1.293,50,10,-3.0
0,1.3530000000000002,50,10,-3.0
0,1.601,50,10,-3.0
0,1.533,50,10,-3.0
0,3.182,50,10,-3.0
0,1.355,50,10,-3.0
0,1.912,50,10,-3.0
0,1.464,50,10,-3.0
0,1.636,50,10,-3.0
0,1.604,50,10,-2.375
0,1.679,50,10,-2.375
0,1.709,50,10,-2.375
0,2.042,50,10,-2.375
0,3.394,50,10,-2.375
0,1.406,50,10,-2.375
0,1.785,50,10,-2.375
0,1.68,50,10,-2.375
0,1.828,50,10,-2.375
0,1.695,50,10,-2.375
0,2.127,50,10,-1.75
0,1.743,50,10,-1.75
0,1.409,50,10,-1.75
0,1.778,50,10,-1.75
0,1.7280000000000002,50,10,-1.75
0,1.629,50,10,-1.75
0,1.814,50,10,-1.75
0,1.135,50,10,-1.75
0,1.588,50,10,-1.75
