yes-answer,time,distance,intensity,difference
0,1.159,0,10,-3.0
0,5.274,0,10,-3.0
0,6.205,0,10,-3.0
0,14.925,0,10,-3.0
0,1.288,0,10,-3.0
0,1.3259999999999998,0,10,-3.0
0,1.162,0,10,-3.0
0,1.954,0,10,-3.0
0,2.72,0,10,-3.0
0,1.178,0,10,-3.0
0,1.414,0,10,-2.375
0,1.442,0,10,-2.375
0,1.116,0,10,-2.375
0,1.146,0,10,-2.375
0,1.495,0,10,-2.375
0,1.538,0,10,-2.375
0,0.975,0,10,-2.375
0,0.947,0,10,-2.375
0,1.085,0,10,-2.375
0,1.705,0,10,-2.375
0,1.386,0,10,-1.75
0,1.49,0,10,-1.75
0,1.5930000000000002,0,10,-1.75
0,1.229,0,10,-1.75
1,1.887,0,10,-1.75
0,1.086,0,10,-1.75
0,1.204,0,10,-1.75
0,3.4330000000000003,0,10,-1.75
0,1.1840000000000002,0,10,-1.75
0,1.588,0,10,-1.75
0,1.381,0,10,-1.125
0,1.676,0,10,-1.125
0,3.108,0,10,-1.125
0,1.063,0,10,-1.125
0,1.533,0,10,-1.125
0,1.932,0,10,-1.125
0,2.162,0,10,-1.125
0,1.897,0,10,-1.125
0,1.77,0,10,-1.125
0,5.916,0,10,-1.125
1,1.106,0,10,-0.5
0,2.173,0,10,-0.5
0,2.175,0,10,-0.5
0,0.965,0,10,-0.5
1,2.338,0,10,-0.5
0,2.002,0,10,-0.5
0,1.515,0,10,-0.5
1,1.485,0,10,-0.5
0,1.004,0,10,-0.5
0,1.556,0,10,-0.5
1,2.789,0,10,0.5
1,2.768,0,10,0.5
1,3.729,0,10,0.5
1,2.176,0,10,0.5
1,2.146,0,10,0.5
1,2.285,0,10,0.5
1,2.133,0,10,0.5
1,3.866,0,10,0.5
0,27.2,0,10,0.5
0,2.151,0,10,0.5
1,3.866,0,10,0.5
1,2.129,0,10,1.125
1,4.31,0,10,1.125
1,2.014,0,10,1.125
1,1.479,0,10,1.125
1,2.392,0,10,1.125
1,30.981,0,10,1.125
1,1.349,0,10,1.125
1,2.48,0,10,1.125
1,1.3,0,10,1.125
1,1.361,0,10,1.125
1,2.392,0,10,1.125
1,1.321,0,10,1.75
1,1.3230000000000002,0,10,1.75
1,1.123,0,10,1.75
1,1.104,0,10,1.75
1,2.027,0,10,1.75
1,1.41,0,10,1.75
1,1.27,0,10,1.75
1,1.3030000000000002,0,10,1.75
1,1.982,0,10,1.75
1,1.938,0,10,1.75
1,1.41,0,10,1.75
1,1.68,0,10,2.375
1,1.715,0,10,2.375
1,1.418,0,10,2.375
1,1.65,0,10,2.375
1,1.188,0,10,2.375
1,1.229,0,10,2.375
1,1.092,0,10,2.375
1,2.031,0,10,2.375
1,1.827,0,10,2.375
1,1.789,0,10,2.375
1,1.947,0,10,3.0
1,1.349,0,10,3.0
1,1.156,0,10,3.0
1,1.952,0,10,3.0
1,1.131,0,10,3.0
1,2.351,0,10,3.0
1,1.328,0,10,3.0
1,1.288,0,10,3.0
1,1.151,0,10,3.0
1,4.275,0,10,3.0
0,1.44,25,10,-3.0
0,1.022,25,10,-3.0
0,13.267,25,10,-3.0
0,1.296,25,10,-3.0
0,1.254,25,10,-3.0
0,1.378,25,10,-3.0
0,1.253,25,10,-3.0
0,1.178,25,10,-3.0
0,1.49,25,10,-3.0
0,26.753,25,10,-3.0
0,1.393,25,10,-2.375
0,1.948,25,10,-2.375
0,1.702,25,10,-2.375
0,1.365,25,10,-2.375
0,1.393,25,10,-2.375
0,1.212,25,10,-2.375
0,1.153,25,10,-2.375
0,1.338,25,10,-2.375
0,1.449,25,10,-2.375
0,1.95,25,10,-2.375
0,1.464,25,10,-1.75
1,1.339,25,10,-1.75
0,1.181,25,10,-1.75
0,2.287,25,10,-1.75
1,2.656,25,10,-1.75
0,1.843,25,10,-1.75
