yes-answer,time,distance,intensity,difference
0,2.539,0,10,-3.0
0,1.386,0,10,-3.0
0,1.492,0,10,-3.0
0,1.395,0,10,-3.0
0,1.646,0,10,-3.0
0,1.3969999999999998,0,10,-3.0
0,1.465,0,10,-3.0
0,1.922,0,10,-3.0
0,1.994,0,10,-3.0
0,2.349,0,10,-3.0
0,2.051,0,10,-2.375
0,2.187,0,10,-2.375
0,1.814,0,10,-2.375
0,2.984,0,10,-2.375
0,2.405,0,10,-2.375
0,2.27,0,10,-2.375
0,1.4369999999999998,0,10,-2.375
0,1.624,0,10,-2.375
0,1.335,0,10,-2.375
0,2.296,0,10,-2.375
0,2.576,0,10,-1.75
0,2.491,0,10,-1.75
0,4.013,0,10,-1.75
0,2.717,0,10,-1.75
0,2.521,0,10,-1.75
0,2.276,0,10,-1.75
0,1.921,0,10,-1.75
0,1.859,0,10,-1.75
0,2.056,0,10,-1.75
0,2.47,0,10,-1.75
1,2.6060000000000003,0,10,-1.125
1,1.477,0,10,-1.125
1,1.4580000000000002,0,10,-1.125
0,1.927,0,10,-1.125
0,1.913,0,10,-1.125
0,2.313,0,10,-1.125
1,1.909,0,10,-1.125
0,1.206,0,10,-1.125
0,1.61,0,10,-1.125
0,2.071,0,10,-1.125
0,1.598,0,10,-0.5
0,1.334,0,10,-0.5
0,1.249,0,10,-0.5
0,2.149,0,10,-0.5
1,1.3090000000000002,0,10,-0.5
0,10.106,0,10,-0.5
0,1.499,0,10,-0.5
0,1.267,0,10,-0.5
0,1.491,0,10,-0.5
0,1.521,0,10,-0.5
1,2.222,0,10,0.5
1,1.896,0,10,0.5
1,2.1790000000000003,0,10,0.5
1,2.451,0,10,0.5
0,1.663,0,10,0.5
1,5.0,0,10,0.5
0,7.905,0,10,0.5
1,1.301,0,10,0.5
1,1.53,0,10,0.5
1,2.071,0,10,0.5
1,2.385,0,10,1.125
1,2.374,0,10,1.125
1,1.822,0,10,1.125
1,2.12,0,10,1.125
0,1.686,0,10,1.125
1,1.784,0,10,1.125
1,1.534,0,10,1.125
1,1.315,0,10,1.125
0,2.237,0,10,1.125
1,2.06,0,10,1.125
1,3.29,0,10,1.75
1,1.702,0,10,1.75
1,1.482,0,10,1.75
0,2.513,0,10,1.75
0,1.452,0,10,1.75
1,1.732,0,10,1.75
1,2.48,0,10,1.75
1,2.175,0,10,1.75
1,1.842,0,10,1.75
1,0.451,0,10,1.75
1,3.343,0,10,2.375
1,4.917,0,10,2.375
1,2.5,0,10,2.375
1,2.652,0,10,2.375
1,1.619,0,10,2.375
1,2.78,0,10,2.375
1,2.728,0,10,2.375
1,1.7280000000000002,0,10,2.375
1,1.415,0,10,2.375
1,2.165,0,10,2.375
1,2.589,0,10,3.0
1,2.803,0,10,3.0
1,2.056,0,10,3.0
1,2.394,0,10,3.0
1,2.17,0,10,3.0
1,7.1720000000000015,0,10,3.0
1,1.879,0,10,3.0
1,12.865,0,10,3.0
1,1.608,0,10,3.0
1,5.2429999999999986,0,10,3.0
0,2.424,25,10,-3.0
0,2.384,25,10,-3.0
1,2.18,25,10,-3.0
0,2.834,25,10,-3.0
0,1.95,25,10,-3.0
0,1.632,25,10,-3.0
1,1.715,25,10,-3.0
0,2.46,25,10,-3.0
0,2.485,25,10,-3.0
0,2.13,25,10,-3.0
0,1.735,25,10,-2.375
0,1.763,25,10,-2.375
0,1.711,25,10,-2.375
0,1.706,25,10,-2.375
1,1.6869999999999998,25,10,-2.375
1,11.45,25,10,-2.375
0,2.245,25,10,-2.375
0,3.092,25,10,-2.375
0,3.283,25,10,-2.375
0,1.892,25,10,-2.375
1,2.009,25,10,-1.75
1,1.983,25,10,-1.75
0,1.661,25,10,-1.75
0,1.578,25,10,-1.75
0,2.754,25,10,-1.75
0,2.01,25,10,-1.75
0,2.9530000000000003,25,10,-1.75
0,1.358,25,10,-1.75
1,2.067,25,10,-1.75
0,1.986,25,10,-1.75
1,2.299,25,10,-1.125
0,1.556,25,10,-1.125
1,2.144,25,10,-1.125
0,1.779,25,10,-1.125
1,7.752999999999999,25,10,-1.125
0,2.11,25,10,-1.125
0,1.56,25,10,-1.125
0,2.584,25,10,-1.125
1,1.896,25,10,-1.125
0,3.399,25,10,-1.125
