yes-answer,time,distance,intensity,difference
0,1.3259999999999998,0,10,-3.0
0,1.159,0,10,-3.0
0,1.237,0,10,-3.0
0,0.975,0,10,-3.0
0,1.4069999999999998,0,10,-3.0
0,1.185,0,10,-3.0
0,1.695,0,10,-3.0
0,1.058,0,10,-3.0
0,1.14,0,10,-3.0
0,1.861,0,10,-3.0
0,1.383,0,10,-2.375
0,1.14,0,10,-2.375
0,0.856,0,10,-2.375
0,1.027,0,10,-2.375
0,1.56,0,10,-2.375
0,0.916,0,10,-2.375
0,1.0759999999999998,0,10,-2.375
0,0.888,0,10,-2.375
0,0.998,0,10,-2.375
0,1.383,0,10,-2.375
0,1.041,0,10,-1.75
0,1.118,0,10,-1.75
0,1.666,0,10,-1.75
0,0.989,0,10,-1.75
0,1.706,0,10,-1.75
0,1.074,0,10,-1.75
0,1.715,0,10,-1.75
0,0.913,0,10,-1.75
0,1.028,0,10,-1.75
0,1.281,0,10,-1.75
0,1.669,0,10,-1.125
0,1.5630000000000002,0,10,-1.125
0,0.885,0,10,-1.125
0,5.518,0,10,-1.125
0,1.3090000000000002,0,10,-1.125
0,1.155,0,10,-1.125
0,1.307,0,10,-1.125
0,1.372,0,10,-1.125
0,1.505,0,10,-1.125
0,1.391,0,10,-1.125
0,2.015,0,10,-0.5
0,1.35,0,10,-0.5
0,1.695,0,10,-0.5
0,1.102,0,10,-0.5
1,1.275,0,10,-0.5
0,1.198,0,10,-0.5
0,1.204,0,10,-0.5
0,2.249,0,10,-0.5
0,1.2990000000000002,0,10,-0.5
0,2.557,0,10,-0.5
1,1.5759999999999998,0,10,0.5
0,1.978,0,10,0.5
0,1.775,0,10,0.5
1,3.474,0,10,0.5
1,1.32,0,10,0.5
1,1.861,0,10,0.5
1,2.2030000000000003,0,10,0.5
1,1.795,0,10,0.5
1,6.809,0,10,0.5
1,1.18,0,10,0.5
1,1.923,0,10,1.125
0,3.61,0,10,1.125
1,2.939,0,10,1.125
1,1.082,0,10,1.125
1,2.651,0,10,1.125
1,2.627,0,10,1.125
1,1.08,0,10,1.125
1,1.714,0,10,1.125
1,1.33,0,10,1.125
1,1.3119999999999998,0,10,1.125
1,1.2990000000000002,0,10,1.75
1,1.6880000000000002,0,10,1.75
1,2.169,0,10,1.75
1,1.232,0,10,1.75
1,1.6030000000000002,0,10,1.75
1,1.255,0,10,1.75
1,1.132,0,10,1.75
1,1.4069999999999998,0,10,1.75
1,1.668,0,10,1.75
1,2.023,0,10,1.75
1,1.236,0,10,2.375
1,1.226,0,10,2.375
1,2.9730000000000003,0,10,2.375
1,2.685,0,10,2.375
1,1.102,0,10,2.375
1,0.966,0,10,2.375
1,1.137,0,10,2.375
1,1.327,0,10,2.375
1,1.21,0,10,2.375
1,1.675,0,10,2.375
1,2.548,0,10,3.0
1,1.892,0,10,3.0
1,1.238,0,10,3.0
1,1.49,0,10,3.0
1,1.367,0,10,3.0
1,1.42,0,10,3.0
1,1.041,0,10,3.0
1,1.307,0,10,3.0
1,1.118,0,10,3.0
1,2.013,0,10,3.0
0,1.831,25,10,-3.0
0,1.554,25,10,-3.0
0,2.756,25,10,-3.0
0,1.084,25,10,-3.0
0,1.457,25,10,-3.0
0,1.632,25,10,-3.0
0,0.968,25,10,-3.0
0,1.7080000000000002,25,10,-3.0
0,2.329,25,10,-3.0
0,1.45,25,10,-3.0
0,1.608,25,10,-2.375
0,1.504,25,10,-2.375
0,1.734,25,10,-2.375
0,2.632,25,10,-2.375
0,3.018,25,10,-2.375
0,5.6389999999999985,25,10,-2.375
0,2.499,25,10,-2.375
0,1.713,25,10,-2.375
0,1.5119999999999998,25,10,-2.375
0,1.601,25,10,-2.375
0,1.682,25,10,-1.75
0,2.087,25,10,-1.75
0,1.18,25,10,-1.75
0,1.676,25,10,-1.75
0,1.251,25,10,-1.75
0,1.308,25,10,-1.75
0,1.5119999999999998,25,10,-1.75
0,3.113,25,10,-1.75
0,1.497,25,10,-1.75
0,1.153,25,10,-1.75
0,1.746,25,10,-1.125
0,2.567,25,10,-1.125
0,2.269,25,10,-1.125
0,1.71,25,10,-1.125
0,1.315,25,10,-1.125
0,1.4380000000000002,25,10,-1.125
0,1.5830000000000002,25,10,-1.125
0,1.991,25,10,-1.125
0,4.902,25,10,-1.125
0,1.525,25,10,-1.125
0,1.903,25,10,-0.5
0,2.336,25,10,-0.5
0,2.19,25,10,-0.5
1,2.9610000000000003,25,10,-0.5
0,1.893,25,10,-0.5
0,2.388,25,10,-0.5
0,2.624,25,10,-0.5
0,1.223,25,10,-0.5
1,1.629,25,10,-0.5
0,3.179,25,10,-0.5
0,1.962,25,10,0.5
0,3.022,25,10,0.5
1,3.494,25,10,0.5
1,2.3,25,10,0.5
0,2.537,25,10,0.5
1,2.539,25,10,0.5
1,3.194,25,10,0.5
1,3.202,25,10,0.5
0,2.084,25,10,0.5
1,1.495,25,10,1.125
1,2.562,25,10,1.125
1,1.744,25,10,1.125
1,1.808,25,10,1.125
1,1.45,25,10,1.125
0,2.87,25,10,1.125
1,3.1630000000000003,25,10,1.125
1,2.623,25,10,1.125
0,1.392,25,10,1.125
1,2.277,25,10,1.125
1,3.961,25,10,1.75
1,2.406,25,10,1.75
1,1.901,25,10,1.75
1,2.166,25,10,1.75
1,2.997,25,10,1.75
1,1.6880000000000002,25,10,1.75
1,2.826,25,10,1.75
1,2.166,25,10,1.75
1,2.82,25,10,1.75
1,2.042,25,10,1.75
1,2.761,25,10,2.375
1,2.148,25,10,2.375
1,1.5590000000000002,25,10,2.375
1,2.416,25,10,2.375
1,2.154,25,10,2.375
1,1.419,25,10,2.375
1,1.425,25,10,2.375
1,1.932,25,10,2.375
1,2.025,25,10,2.375
1,1.916,25,10,2.375
1,2.684,25,10,3.0
1,1.233,25,10,3.0
1,2.148,25,10,3.0
1,2.016,25,10,3.0
1,2.495,25,10,3.0
1,2.148,25,10,3.0
1,2.765,25,10,3.0
1,1.485,25,10,3.0
1,1.5,25,10,3.0
1,1.816,25,10,3.0
0,1.367,50,10,-3.0
0,1.181,50,10,-3.0
0,1.112,50,10,-3.0
0,1.096,50,10,-3.0
0,1.591,50,10,-3.0
0,1.509,50,10,-3.0
0,1.122,50,10,-3.0
0,1.578,50,10,-3.0
0,1.949,50,10,-3.0
0,1.692,50,10,-3.0
0,1.479,50,10,-2.375
0,1.514,50,10,-2.375
0,2.08,50,10,-2.375
0,2.269,50,10,-2.375
0,1.158,50,10,-2.375
0,1.339,50,10,-2.375
0,1.411,50,10,-2.375
0,1.293,50,10,-2.375
0,1.342,50,10,-2.375
0,1.456,50,10,-2.375
0,1.507,50,10,-1.75
0,1.503,50,10,-1.75
0,2.261,50,10,-1.75
0,1.263,50,10,-1.75
0,1.4,50,10,-1.75
0,1.338,50,10,-1.75
0,1.644,50,10,-1.75
0,1.6569999999999998,50,10,-1.75
0,1.816,50,10,-1.75
0,1.286,50,10,-1.75
0,3.168,50,10,-1.125
0,1.546,50,10,-1.125
0,1.286,50,10,-1.125
0,1.991,50,10,-1.125
1,1.707,50,10,-1.125
0,1.777,50,10,-1.125
0,1.6,50,10,-1.125
0,2.046,50,10,-1.125
0,1.721,50,10,-1.125
0,1.287,50,10,-1.125
1,1.466,50,10,-0.5
1,2.894,50,10,-0.5
0,1.791,50,10,-0.5
0,1.4269999999999998,50,10,-0.5
0,2.755,50,10,-0.5
0,2.227,50,10,-0.5
0,1.626,50,10,-0.5
0,1.3,50,10,-0.5
0,1.649,50,10,-0.5
0,4.473,50,10,-0.5
1,1.715,50,10,0.5
0,2.814,50,10,0.5
1,1.668,50,10,0.5
1,1.771,50,10,0.5
1,2.474,50,10,0.5
0,2.073,50,10,0.5
1,2.101,50,10,0.5
1,2.267,50,10,0.5
0,1.851,50,10,0.5
1,3.063,50,10,0.5
0,3.374,50,10,1.125
1,4.46,50,10,1.125
1,1.989,50,10,1.125
0,1.83,50,10,1.125
1,1.641,50,10,1.125
1,2.334,50,10,1.125
1,2.406,50,10,1.125
1,1.91,50,10,1.125
1,2.946,50,10,1.125
0,3.924,50,10,1.125
1,2.005,50,10,1.75
1,1.822,50,10,1.75
1,1.891,50,10,1.75
1,2.526,50,10,1.75
1,1.777,50,10,1.75
1,1.383,50,10,1.75
1,3.711,50,10,1.75
1,1.469,50,10,1.75
1,1.717,50,10,1.75
1,1.3769999999999998,50,10,1.75
1,1.362,50,10,2.375
1,1.525,50,10,2.375
1,1.371,50,10,2.375
1,3.877,50,10,2.375
1,1.574,50,10,2.375
1,1.584,50,10,2.375
1,2.212,50,10,2.375
1,1.866,50,10,2.375
1,2.137,50,10,2.375
1,1.5530000000000002,50,10,2.375
1,4.583,50,10,3.0
1,1.953,50,10,3.0
