yes-answer,time,distance,intensity,difference
0,1.321,0,10,-3.0
0,1.233,0,10,-3.0
0,1.287,0,10,-3.0
0,1.168,0,10,-3.0
0,1.241,0,10,-3.0
0,1.012,0,10,-3.0
0,1.225,0,10,-3.0
0,1.426,0,10,-3.0
0,1.815,0,10,-3.0
0,1.481,0,10,-2.375
0,110.963,0,10,-2.375
0,2.335,0,10,-2.375
0,0.975,0,10,-2.375
0,1.17,0,10,-2.375
0,1.112,0,10,-2.375
0,1.121,0,10,-2.375
0,1.894,0,10,-1.75
0,1.822,0,10,-1.75
0,1.308,0,10,-1.75
0,1.455,0,10,-1.75
0,2.106,0,10,-1.75
0,1.143,0,10,-1.75
0,2.082,0,10,-1.75
0,1.5119999999999998,0,10,-1.75
0,1.332,0,10,-1.75
0,1.4280000000000002,0,10,-1.75
0,1.922,0,10,-1.125
0,1.084,0,10,-1.125
1,1.628,0,10,-1.125
0,1.996,0,10,-1.125
0,0.96,0,10,-1.125
0,2.357,0,10,-1.125
0,1.3530000000000002,0,10,-1.125
0,2.804,0,10,-1.125
0,1.786,0,10,-0.5
1,1.826,0,10,-0.5
1,1.614,0,10,-0.5
0,1.358,0,10,-0.5
0,1.074,0,10,-0.5
1,1.055,0,10,-0.5
0,2.754,0,10,-0.5
0,0.841,0,10,-0.5
1,1.223,0,10,0.5
1,1.453,0,10,0.5
1,2.97,0,10,0.5
1,1.7519999999999998,0,10,0.5
0,2.783,0,10,0.5
1,2.08,0,10,0.5
1,1.332,0,10,0.5
0,2.15,0,10,0.5
1,1.6669999999999998,0,10,0.5
1,1.3330000000000002,0,10,0.5
1,1.477,0,10,1.125
0,1.98,0,10,1.125
1,1.775,0,10,1.125
1,1.463,0,10,1.125
1,1.938,0,10,1.125
1,1.386,0,10,1.125
1,1.018,0,10,1.125
1,1.161,0,10,1.125
1,1.402,0,10,1.125
1,1.237,0,10,1.125
1,1.147,0,10,1.75
1,1.143,0,10,1.75
1,1.306,0,10,1.75
1,1.16,0,10,1.75
1,1.464,0,10,1.75
1,1.344,0,10,1.75
1,1.392,0,10,1.75
1,1.115,0,10,1.75
1,1.029,0,10,1.75
1,0.885,0,10,1.75
1,1.863,0,10,2.375
1,1.581,0,10,2.375
1,1.233,0,10,2.375
1,1.246,0,10,2.375
1,1.432,0,10,2.375
1,1.233,0,10,2.375
1,1.474,0,10,2.375
1,1.182,0,10,2.375
1,1.124,0,10,2.375
1,1.153,0,10,2.375
1,1.43,0,10,3.0
1,1.03,0,10,3.0
1,1.2919999999999998,0,10,3.0
1,1.5659999999999998,0,10,3.0
1,1.405,0,10,3.0
1,1.624,0,10,3.0
1,1.578,0,10,3.0
1,0.914,0,10,3.0
1,1.208,0,10,3.0
1,1.775,0,10,3.0
0,1.459,25,10,-3.0
0,1.411,25,10,-3.0
0,2.048,25,10,-3.0
0,1.212,25,10,-3.0
0,1.665,25,10,-3.0
0,1.662,25,10,-3.0
0,0.988,25,10,-3.0
0,1.058,25,10,-3.0
0,1.6980000000000002,25,10,-3.0
0,1.46,25,10,-3.0
0,1.092,25,10,-2.375
0,1.483,25,10,-2.375
0,1.986,25,10,-2.375
0,1.475,25,10,-2.375
0,1.418,25,10,-2.375
0,0.983,25,10,-2.375
0,1.365,25,10,-2.375
0,2.113,25,10,-2.375
0,1.136,25,10,-2.375
0,1.276,25,10,-2.375
0,1.298,25,10,-1.75
0,1.58,25,10,-1.75
0,165.64,25,10,-1.75
0,1.297,25,10,-1.75
0,2.273,25,10,-1.75
0,2.484,25,10,-1.75
0,1.334,25,10,-1.75
0,1.579,25,10,-1.75
0,1.031,25,10,-1.75
1,1.342,25,10,-1.75
0,2.38,25,10,-1.125
0,1.115,25,10,-1.125
0,1.683,25,10,-1.125
0,1.7280000000000002,25,10,-1.125
0,1.528,25,10,-1.125
0,1.609,25,10,-1.125
0,1.824,25,10,-1.125
0,1.853,25,10,-1.125
1,2.028,25,10,-1.125
0,1.586,25,10,-1.125
0,1.432,25,10,-0.5
0,1.607,25,10,-0.5
0,2.044,25,10,-0.5
0,1.37,25,10,-0.5
0,2.178,25,10,-0.5
1,1.248,25,10,0.5
1,1.636,25,10,0.5
0,1.87,25,10,0.5
1,1.501,25,10,0.5
1,1.555,25,10,0.5
1,2.144,25,10,0.5
1,3.569,25,10,0.5
1,1.261,25,10,0.5
1,1.646,25,10,0.5
1,1.912,25,10,0.5
1,2.821,25,10,1.125
1,2.466,25,10,1.125
1,1.3230000000000002,25,10,1.125
1,1.656,25,10,1.125
1,1.195,25,10,1.125
0,2.682,25,10,1.125
1,2.9160000000000004,25,10,1.125
1,1.721,25,10,1.125
1,1.329,25,10,1.125
1,1.996,25,10,1.125
1,2.143,25,10,1.75
1,1.5719999999999998,25,10,1.75
1,1.503,25,10,1.75
0,1.355,25,10,1.75
1,2.604,25,10,1.75
1,1.6909999999999998,25,10,1.75
1,1.636,25,10,1.75
