yes-answer,time,distance,intensity,difference
0,2.216,0,10,-3.0
0,1.644,0,10,-3.0
0,1.823,0,10,-3.0
0,9.466,0,10,-3.0
0,0.162,0,10,-3.0
0,1.977,0,10,-3.0
0,1.15,0,10,-3.0
0,0.113,0,10,-3.0
0,0.345,0,10,-3.0
0,1.758,0,10,-3.0
0,1.7480000000000002,0,10,-2.375
0,1.6980000000000002,0,10,-2.375
0,2.338,0,10,-2.375
0,1.727,0,10,-2.375
0,1.876,0,10,-2.375
0,2.088,0,10,-2.375
0,1.77,0,10,-2.375
0,4.699,0,10,-2.375
0,1.534,0,10,-2.375
0,1.237,0,10,-2.375
0,1.285,0,10,-1.75
0,3.937,0,10,-1.75
0,5.374,0,10,-1.75
0,1.533,0,10,-1.75
0,2.422,0,10,-1.75
0,1.769,0,10,-1.75
1,0.08,0,10,-1.75
1,0.105,0,10,-1.75
0,1.082,0,10,-1.75
0,2.061,0,10,-1.75
0,4.4430000000000005,0,10,-1.125
0,37.3,0,10,-1.125
0,1.92,0,10,-1.125
0,3.781,0,10,-1.125
0,1.364,0,10,-1.125
0,1.513,0,10,-1.125
1,0.141,0,10,-1.125
1,0.47,0,10,-1.125
0,1.367,0,10,-1.125
1,0.076,0,10,-1.125
1,4.257,0,10,-0.5
0,6.205,0,10,-0.5
0,2.73,0,10,-0.5
0,2.881,0,10,-0.5
1,1.55,0,10,-0.5
0,2.322,0,10,-0.5
0,1.209,0,10,-0.5
0,1.795,0,10,-0.5
0,0.736,0,10,-0.5
0,2.248,0,10,-0.5
0,0.121,0,10,0.5
0,0.316,0,10,0.5
1,0.128,0,10,0.5
0,0.125,0,10,0.5
1,0.312,0,10,0.5
1,0.465,0,10,0.5
1,0.16,0,10,0.5
1,0.284,0,10,0.5
0,0.4320000000000001,0,10,0.5
1,0.146,0,10,0.5
0,0.8270000000000001,0,10,1.125
0,0.16,0,10,1.125
0,0.395,0,10,1.125
0,0.104,0,10,1.125
0,2.8710000000000004,0,10,1.125
1,0.228,0,10,1.125
1,0.145,0,10,1.125
0,0.263,0,10,1.125
0,0.17,0,10,1.125
0,0.13,0,10,1.125
