yes-answer,time,distance,intensity,difference
0,1.3769999999999998,0,10,-3.0
0,1.381,0,10,-3.0
0,4.4030000000000005,0,10,-3.0
0,1.229,0,10,-3.0
0,1.6269999999999998,0,10,-3.0
0,0.885,0,10,-3.0
0,1.548,0,10,-3.0
0,1.116,0,10,-3.0
0,1.3230000000000002,0,10,-3.0
0,1.455,0,10,-3.0
0,1.63,0,10,-2.375
0,1.58,0,10,-2.375
0,1.2,0,10,-2.375
0,2.445,0,10,-2.375
0,1.839,0,10,-2.375
0,2.518,0,10,-2.375
0,1.824,0,10,-2.375
0,1.304,0,10,-2.375
0,1.5519999999999998,0,10,-2.375
0,1.805,0,10,-2.375
0,2.076,0,10,-1.75
0,1.996,0,10,-1.75
0,2.082,0,10,-1.75
0,1.15,0,10,-1.75
1,2.0,0,10,-1.75
0,1.306,0,10,-1.75
0,2.059,0,10,-1.75
1,1.228,0,10,-1.75
0,2.76,0,10,-1.75
0,1.715,0,10,-1.75
0,1.581,0,10,-1.125
0,1.6969999999999998,0,10,-1.125
0,1.588,0,10,-1.125
1,2.381,0,10,-1.125
0,1.134,0,10,-1.125
0,1.67,0,10,-1.125
0,2.0540000000000003,0,10,-1.125
1,1.4409999999999998,0,10,-1.125
0,2.177,0,10,-1.125
0,1.646,0,10,-1.125
1,10.374,0,10,-0.5
0,1.3769999999999998,0,10,-0.5
0,2.9130000000000003,0,10,-0.5
0,1.056,0,10,-0.5
1,2.231,0,10,-0.5
1,0.995,0,10,-0.5
0,1.819,0,10,-0.5
1,1.071,0,10,-0.5
0,1.307,0,10,-0.5
0,1.6230000000000002,0,10,-0.5
1,1.383,0,10,0.5
0,3.196,0,10,0.5
1,2.565,0,10,0.5
0,2.38,0,10,0.5
1,1.541,0,10,0.5
1,1.602,0,10,0.5
1,1.986,0,10,0.5
1,1.408,0,10,0.5
1,1.331,0,10,0.5
0,2.122,0,10,0.5
1,1.325,0,10,1.125
0,1.504,0,10,1.125
1,1.589,0,10,1.125
1,1.6780000000000002,0,10,1.125
1,2.161,0,10,1.125
1,1.5490000000000002,0,10,1.125
1,1.949,0,10,1.125
1,1.385,0,10,1.125
1,0.988,0,10,1.125
1,1.485,0,10,1.125
0,0.203,0,10,1.75
1,1.105,0,10,1.75
1,1.473,0,10,1.75
1,1.29,0,10,1.75
1,1.565,0,10,1.75
1,1.091,0,10,1.75
1,1.659,0,10,1.75
1,1.256,0,10,1.75
1,1.668,0,10,1.75
1,2.2,0,10,1.75
1,1.511,0,10,2.375
1,1.291,0,10,2.375
1,1.418,0,10,2.375
1,1.877,0,10,2.375
1,1.704,0,10,2.375
1,1.046,0,10,2.375
1,1.038,0,10,2.375
1,1.31,0,10,2.375
1,1.577,0,10,2.375
1,1.317,0,10,2.375
1,1.709,0,10,3.0
0,1.162,0,10,3.0
1,1.3630000000000002,0,10,3.0
1,1.615,0,10,3.0
1,1.45,0,10,3.0
1,1.319,0,10,3.0
1,1.66,0,10,3.0
1,1.078,0,10,3.0
1,1.152,0,10,3.0
1,1.4,0,10,3.0
0,1.993,25,10,-3.0
0,1.904,25,10,-3.0
0,2.158,25,10,-3.0
0,1.714,25,10,-3.0
0,5.96,25,10,-3.0
0,1.284,25,10,-3.0
0,1.086,25,10,-3.0
0,1.895,25,10,-3.0
0,1.535,25,10,-3.0
0,0.8540000000000001,25,10,-3.0
0,1.7990000000000002,25,10,-2.375
0,6.047999999999999,25,10,-2.375
0,2.01,25,10,-2.375
0,2.027,25,10,-2.375
0,2.642,25,10,-2.375
0,1.598,25,10,-2.375
0,2.833,25,10,-2.375
0,1.855,25,10,-2.375
0,1.638,25,10,-2.375
0,1.48,25,10,-2.375
0,1.535,25,10,-1.75
0,2.055,25,10,-1.75
0,1.318,25,10,-1.75
1,2.891,25,10,-1.75
1,2.371,25,10,-1.75
1,1.216,25,10,-1.75
0,1.338,25,10,-1.75
0,1.43,25,10,-1.75
0,1.881,25,10,-1.75
0,1.4169999999999998,25,10,-1.75
0,4.803,25,10,-1.125
0,3.034,25,10,-1.125
0,2.342,25,10,-1.125
0,1.635,25,10,-1.125
0,1.855,25,10,-1.125
0,1.591,25,10,-1.125
0,2.04,25,10,-1.125
0,1.5759999999999998,25,10,-1.125
0,1.523,25,10,-1.125
0,2.999,25,10,-1.125
0,1.335,25,10,-0.5
1,2.278,25,10,-0.5
0,2.823,25,10,-0.5
0,2.213,25,10,-0.5
0,2.494,25,10,-0.5
0,2.377,25,10,-0.5
0,1.921,25,10,-0.5
0,1.222,25,10,-0.5
0,1.132,25,10,-0.5
0,2.063,25,10,-0.5
1,1.806,25,10,0.5
0,1.7519999999999998,25,10,0.5
1,2.041,25,10,0.5
1,2.339,25,10,0.5
1,1.68,25,10,0.5
1,2.356,25,10,0.5
0,1.364,25,10,0.5
1,2.205,25,10,0.5
1,2.196,25,10,0.5
1,2.3040000000000003,25,10,0.5
1,2.231,25,10,1.125
1,2.735,25,10,1.125
1,1.785,25,10,1.125
1,2.184,25,10,1.125
1,1.477,25,10,1.125
1,1.695,25,10,1.125
1,1.242,25,10,1.125
1,1.897,25,10,1.125
1,1.753,25,10,1.125
1,2.095,25,10,1.125
1,1.971,25,10,1.75
1,2.52,25,10,1.75
1,1.638,25,10,1.75
1,2.026,25,10,1.75
1,2.3480000000000003,25,10,1.75
1,1.953,25,10,1.75
0,2.114,25,10,1.75
1,2.315,25,10,1.75
1,1.543,25,10,1.75
1,2.239,25,10,1.75
1,1.844,25,10,2.375
1,1.5759999999999998,25,10,2.375
1,1.673,25,10,2.375
1,2.482,25,10,2.375
1,1.954,25,10,2.375
0,1.965,25,10,2.375
1,1.943,25,10,2.375
1,1.501,25,10,2.375
1,1.596,25,10,2.375
1,2.799,25,10,2.375
1,1.6740000000000002,25,10,3.0
1,1.496,25,10,3.0
1,2.277,25,10,3.0
1,2.9960000000000004,25,10,3.0
1,2.192,25,10,3.0
1,1.251,25,10,3.0
1,1.992,25,10,3.0
1,1.801,25,10,3.0
1,1.3119999999999998,25,10,3.0
1,1.533,25,10,3.0
0,1.832,50,10,-3.0
0,1.734,50,10,-3.0
0,2.521,50,10,-3.0
0,1.614,50,10,-3.0
0,2.209,50,10,-3.0
0,1.771,50,10,-3.0
0,3.042,50,10,-3.0
0,1.717,50,10,-3.0
0,0.989,50,10,-3.0
0,1.24,50,10,-3.0
0,3.611,50,10,-2.375
0,1.768,50,10,-2.375
0,2.471,50,10,-2.375
0,7.69,50,10,-2.375
1,2.081,50,10,-2.375
0,1.445,50,10,-2.375
0,2.072,50,10,-2.375
0,2.221,50,10,-2.375
0,1.6869999999999998,50,10,-2.375
0,1.7719999999999998,50,10,-2.375
0,3.434,50,10,-1.75
0,1.619,50,10,-1.75
0,2.029,50,10,-1.75
0,1.6740000000000002,50,10,-1.75
0,1.619,50,10,-1.75
0,2.2230000000000003,50,10,-1.75
0,1.724,50,10,-1.75
0,1.624,50,10,-1.75
1,0.908,50,10,-1.75
1,1.534,50,10,-1.75
0,3.619,50,10,-1.125
1,2.688,50,10,-1.125
0,1.955,50,10,-1.125
0,2.005,50,10,-1.125
0,2.487,50,10,-1.125
0,1.4509999999999998,50,10,-1.125
0,1.649,50,10,-1.125
1,2.082,50,10,-1.125
0,1.375,50,10,-1.125
0,1.224,50,10,-1.125
1,2.152,50,10,-0.5
0,3.207,50,10,-0.5
0,1.27,50,10,-0.5
1,1.212,50,10,-0.5
1,1.97,50,10,-0.5
0,1.6840000000000002,50,10,-0.5
1,1.931,50,10,-0.5
0,1.511,50,10,-0.5
1,0.856,50,10,-0.5
0,1.76,50,10,-0.5
1,1.763,50,10,0.5
0,2.471,50,10,0.5
1,1.32,50,10,0.5
1,2.951,50,10,0.5
1,2.382,50,10,0.5
0,3.261,50,10,0.5
1,1.865,50,10,0.5
0,1.378,50,10,0.5
0,2.131,50,10,0.5
1,2.605,50,10,0.5
1,1.904,50,10,1.125
0,1.197,50,10,1.125
0,2.022,50,10,1.125
0,1.845,50,10,1.125
0,2.543,50,10,1.125
0,1.945,50,10,1.125
1,1.895,50,10,1.125
0,2.056,50,10,1.125
1,2.901,50,10,1.125
0,2.306,50,10,1.125
1,1.839,50,10,1.75
1,1.537,50,10,1.75
1,1.757,50,10,1.75
1,2.372,50,10,1.75
1,1.473,50,10,1.75
1,1.739,50,10,1.75
1,1.411,50,10,1.75
1,9.229,50,10,1.75
1,1.692,50,10,1.75
1,1.278,50,10,1.75
1,1.5,50,10,2.375
1,1.64,50,10,2.375
1,3.039,50,10,2.375
1,1.547,50,10,2.375
0,2.0,50,10,2.375
1,4.08,50,10,2.375
1,1.65,50,10,2.375
1,1.467,50,10,2.375
1,2.264,50,10,2.375
0,1.614,50,10,2.375
1,1.425,50,10,3.0
1,1.4469999999999998,50,10,3.0
1,2.567,50,10,3.0
0,2.327,50,10,3.0
1,1.359,50,10,3.0
1,1.443,50,10,3.0
1,1.374,50,10,3.0
1,1.854,50,10,3.0
1,2.086,50,10,3.0
1,1.5930000000000002,50,10,3.0
0,3.015,75,10,-3.0
0,7.112,75,10,-3.0
0,2.102,75,10,-3.0
0,1.109,75,10,-3.0
0,1.876,75,10,-3.0
0,1.369,75,10,-3.0
0,1.131,75,10,-3.0
0,1.555,75,10,-3.0
0,1.743,75,10,-3.0
0,1.57,75,10,-3.0
0,3.711,75,10,-2.35
0,2.398,75,10,-2.35
0,2.5540000000000003,75,10,-2.35
0,1.208,75,10,-2.35
0,2.503,75,10,-2.35
0,1.378,75,10,-2.35
0,1.505,75,10,-2.35
1,1.266,75,10,-2.35
0,1.221,75,10,-2.35
0,1.4280000000000002,75,10,-2.35
0,1.732,75,10,-1.7000000000000002
0,1.888,75,10,-1.7000000000000002
0,1.784,75,10,-1.7000000000000002
1,1.88,75,10,-1.7000000000000002
0,1.643,75,10,-1.7000000000000002
0,1.781,75,10,-1.7000000000000002
0,4.364,75,10,-1.7000000000000002
0,1.1840000000000002,75,10,-1.7000000000000002
0,2.396,75,10,-1.7000000000000002
1,1.92,75,10,-1.7000000000000002
1,1.872,75,10,-1.0500000000000005
0,1.5530000000000002,75,10,-1.0500000000000005
1,2.694,75,10,-1.0500000000000005
0,1.975,75,10,-1.0500000000000005
0,1.268,75,10,-1.0500000000000005
1,1.256,75,10,-1.0500000000000005
0,1.66,75,10,-1.0500000000000005
0,2.231,75,10,-1.0500000000000005
0,1.671,75,10,-1.0500000000000005
0,2.505,75,10,-1.0500000000000005
1,2.156,75,10,-0.4000000000000004
0,9.645,75,10,-0.4000000000000004
1,2.949,75,10,-0.4000000000000004
1,1.735,75,10,-0.4000000000000004
1,3.2060000000000004,75,10,-0.4000000000000004
1,1.891,75,10,-0.4000000000000004
0,2.324,75,10,-0.4000000000000004
0,1.878,75,10,-0.4000000000000004
0,1.783,75,10,-0.4000000000000004
1,1.596,75,10,-0.4000000000000004
1,1.372,75,10,0.4
0,1.705,75,10,0.4
0,2.166,75,10,0.4
1,1.867,75,10,0.4
1,1.439,75,10,0.4
0,1.764,75,10,0.4
0,1.505,75,10,0.4
0,2.394,75,10,0.4
0,1.364,75,10,0.4
1,1.403,75,10,0.4
1,2.515,75,10,1.05
1,2.047,75,10,1.05
1,1.75,75,10,1.05
1,1.9,75,10,1.05
1,1.664,75,10,1.05
1,1.616,75,10,1.05
1,1.199,75,10,1.05
1,1.621,75,10,1.05
1,3.994,75,10,1.05
1,1.737,75,10,1.05
1,1.998,75,10,1.7000000000000002
1,2.521,75,10,1.7000000000000002
0,3.12,75,10,1.7000000000000002
0,1.723,75,10,1.7000000000000002
1,2.2,75,10,1.7000000000000002
1,1.71,75,10,1.7000000000000002
1,1.873,75,10,1.7000000000000002
1,32.585,75,10,1.7000000000000002
1,1.723,75,10,1.7000000000000002
1,1.261,75,10,1.7000000000000002
1,1.947,75,10,2.35
1,1.528,75,10,2.35
1,2.705,75,10,2.35
0,1.436,75,10,2.35
1,1.794,75,10,2.35
1,1.874,75,10,2.35
1,1.5319999999999998,75,10,2.35
1,2.057,75,10,2.35
1,1.803,75,10,2.35
1,1.705,75,10,2.35
1,1.339,75,10,3.0
1,1.676,75,10,3.0
1,1.41,75,10,3.0
1,1.763,75,10,3.0
1,2.062,75,10,3.0
1,1.682,75,10,3.0
1,1.679,75,10,3.0
1,1.604,75,10,3.0
1,2.018,75,10,3.0
1,1.567,75,10,3.0
0,7.896,100,10,-3.0
0,1.695,100,10,-3.0
0,1.767,100,10,-3.0
0,13.048,100,10,-3.0
0,2.088,100,10,-3.0
1,2.279,100,10,-3.0
0,1.775,100,10,-3.0
0,1.41,100,10,-3.0
0,2.661,100,10,-3.0
0,1.599,100,10,-3.0
0,1.918,100,10,-2.35
0,1.57,100,10,-2.35
0,2.591,100,10,-2.35
0,1.475,100,10,-2.35
0,2.634,100,10,-2.35
1,1.568,100,10,-2.35
0,1.658,100,10,-2.35
0,1.813,100,10,-2.35
0,1.915,100,10,-2.35
0,1.518,100,10,-2.35
1,1.763,100,10,-1.7000000000000002
0,2.398,100,10,-1.7000000000000002
0,4.2780000000000005,100,10,-1.7000000000000002
0,1.505,100,10,-1.7000000000000002
0,1.977,100,10,-1.7000000000000002
1,1.334,100,10,-1.7000000000000002
0,2.149,100,10,-1.7000000000000002
0,1.079,100,10,-1.7000000000000002
1,2.044,100,10,-1.7000000000000002
1,1.25,100,10,-1.7000000000000002
1,1.817,100,10,-1.0500000000000005
0,2.263,100,10,-1.0500000000000005
0,1.38,100,10,-1.0500000000000005
1,2.024,100,10,-1.0500000000000005
1,1.766,100,10,-1.0500000000000005
0,1.584,100,10,-1.0500000000000005
0,1.817,100,10,-1.0500000000000005
0,3.141,100,10,-1.0500000000000005
0,1.267,100,10,-1.0500000000000005
0,2.088,100,10,-1.0500000000000005
0,30.022,100,10,-0.4000000000000004
1,1.93,100,10,-0.4000000000000004
0,2.037,100,10,-0.4000000000000004
1,1.768,100,10,-0.4000000000000004
0,2.266,100,10,-0.4000000000000004
1,2.232,100,10,-0.4000000000000004
0,1.875,100,10,-0.4000000000000004
0,1.641,100,10,-0.4000000000000004
1,1.379,100,10,-0.4000000000000004
1,1.859,100,10,-0.4000000000000004
1,3.527,100,10,0.4
1,2.94,100,10,0.4
0,2.282,100,10,0.4
1,3.184,100,10,0.4
1,1.599,100,10,0.4
1,1.88,100,10,0.4
1,3.136,100,10,0.4
1,1.51,100,10,0.4
1,2.197,100,10,0.4
0,3.386,100,10,0.4
0,3.992,100,10,1.05
1,1.794,100,10,1.05
1,1.7280000000000002,100,10,1.05
1,2.031,100,10,1.05
1,2.6860000000000004,100,10,1.05
1,1.652,100,10,1.05
1,3.127,100,10,1.05
0,2.919,100,10,1.05
1,2.065,100,10,1.05
1,2.351,100,10,1.05
1,1.595,100,10,1.7000000000000002
1,1.951,100,10,1.7000000000000002
1,2.802,100,10,1.7000000000000002
1,1.68,100,10,1.7000000000000002
1,3.4160000000000004,100,10,1.7000000000000002
0,2.306,100,10,1.7000000000000002
1,2.734,100,10,1.7000000000000002
1,1.976,100,10,1.7000000000000002
1,1.117,100,10,1.7000000000000002
1,2.662,100,10,1.7000000000000002
1,2.724,100,10,2.35
0,1.756,100,10,2.35
1,1.683,100,10,2.35
1,1.91,100,10,2.35
1,2.465,100,10,2.35
1,1.452,100,10,2.35
1,1.864,100,10,2.35
0,1.685,100,10,2.35
1,1.077,100,10,2.35
1,1.767,100,10,2.35
0,1.6980000000000002,100,10,3.0
1,2.41,100,10,3.0
1,1.962,100,10,3.0
1,1.513,100,10,3.0
1,1.693,100,10,3.0
1,1.485,100,10,3.0
1,2.832,100,10,3.0
1,1.5119999999999998,100,10,3.0
1,1.606,100,10,3.0
1,1.829,100,10,3.0
0,2.168,0,40,-9.0
0,1.689,0,40,-9.0
0,1.655,0,40,-9.0
0,1.874,0,40,-9.0
0,1.101,0,40,-9.0
0,1.293,0,40,-9.0
0,1.128,0,40,-9.0
0,1.374,0,40,-9.0
1,1.3630000000000002,0,40,-9.0
0,1.237,0,40,-9.0
0,2.351,0,40,-7.0
0,4.595,0,40,-7.0
0,0.915,0,40,-7.0
0,1.047,0,40,-7.0
0,1.425,0,40,-7.0
0,1.816,0,40,-7.0
1,1.72,0,40,-7.0
0,1.704,0,40,-7.0
0,2.309,0,40,-7.0
1,1.525,0,40,-7.0
0,2.783,0,40,-5.0
0,1.943,0,40,-5.0
0,1.971,0,40,-5.0
0,1.29,0,40,-5.0
0,1.7380000000000002,0,40,-5.0
0,1.845,0,40,-5.0
0,1.669,0,40,-5.0
0,1.508,0,40,-5.0
0,1.19,0,40,-5.0
0,0.963,0,40,-5.0
1,1.534,0,40,-3.0
1,2.8,0,40,-3.0
0,1.421,0,40,-3.0
0,0.861,0,40,-3.0
0,1.838,0,40,-3.0
1,1.171,0,40,-3.0
0,1.923,0,40,-3.0
0,1.881,0,40,-3.0
0,1.3090000000000002,0,40,-3.0
0,1.0590000000000002,0,40,-3.0
0,1.849,0,40,-1.0
0,2.135,0,40,-1.0
1,1.194,0,40,-1.0
1,3.625,0,40,-1.0
0,1.836,0,40,-1.0
0,1.269,0,40,-1.0
0,1.166,0,40,-1.0
0,1.036,0,40,-1.0
0,1.344,0,40,-1.0
1,0.968,0,40,-1.0
0,1.635,0,40,1.0
1,1.676,0,40,1.0
0,2.45,0,40,1.0
0,1.817,0,40,1.0
1,1.6269999999999998,0,40,1.0
1,2.047,0,40,1.0
1,2.874,0,40,1.0
1,1.473,0,40,1.0
0,1.357,0,40,1.0
1,1.499,0,40,1.0
1,1.804,0,40,3.0
0,1.704,0,40,3.0
1,1.403,0,40,3.0
1,1.328,0,40,3.0
1,1.845,0,40,3.0
1,1.693,0,40,3.0
1,1.096,0,40,3.0
0,1.229,0,40,3.0
1,1.362,0,40,3.0
1,2.0540000000000003,0,40,3.0
1,2.351,0,40,5.0
1,1.769,0,40,5.0
1,2.247,0,40,5.0
1,1.882,0,40,5.0
1,1.28,0,40,5.0
1,1.298,0,40,5.0
1,1.236,0,40,5.0
1,1.235,0,40,5.0
1,1.283,0,40,5.0
1,2.249,0,40,5.0
1,3.705,0,40,7.0
1,1.66,0,40,7.0
1,1.106,0,40,7.0
1,3.54,0,40,7.0
1,1.822,0,40,7.0
1,1.771,0,40,7.0
1,1.546,0,40,7.0
1,1.713,0,40,7.0
1,1.58,0,40,7.0
1,1.773,0,40,7.0
1,1.884,0,40,9.0
1,1.271,0,40,9.0
1,1.289,0,40,9.0
1,1.46,0,40,9.0
1,1.4369999999999998,0,40,9.0
1,1.115,0,40,9.0
1,1.514,0,40,9.0
1,1.463,0,40,9.0
1,1.321,0,40,9.0
1,1.141,0,40,9.0
0,1.93,25,40,-9.0
1,1.611,25,40,-9.0
0,1.055,25,40,-9.0
0,1.123,25,40,-9.0
0,2.344,25,40,-9.0
0,1.801,25,40,-9.0
0,1.598,25,40,-9.0
1,2.986,25,40,-9.0
0,1.087,25,40,-9.0
0,0.913,25,40,-9.0
0,1.911,25,40,-7.0
0,1.527,25,40,-7.0
0,1.268,25,40,-7.0
0,1.0759999999999998,25,40,-7.0
0,1.528,25,40,-7.0
0,1.634,25,40,-7.0
1,2.402,25,40,-7.0
0,2.25,25,40,-7.0
0,1.18,25,40,-7.0
0,1.556,25,40,-7.0
0,1.548,25,40,-5.0
0,3.5460000000000003,25,40,-5.0
0,1.658,25,40,-5.0
1,1.04,25,40,-5.0
0,1.207,25,40,-5.0
0,1.278,25,40,-5.0
0,1.42,25,40,-5.0
0,1.76,25,40,-5.0
0,1.662,25,40,-5.0
0,1.188,25,40,-5.0
0,1.713,25,40,-3.0
1,1.54,25,40,-3.0
0,1.746,25,40,-3.0
0,1.291,25,40,-3.0
0,2.154,25,40,-3.0
1,3.944,25,40,-3.0
0,0.82,25,40,-3.0
0,1.186,25,40,-3.0
0,3.347,25,40,-3.0
0,1.506,25,40,-3.0
0,1.231,25,40,-1.0
0,2.537,25,40,-1.0
1,1.0659999999999998,25,40,-1.0
0,1.5219999999999998,25,40,-1.0
1,1.486,25,40,-1.0
0,1.142,25,40,-1.0
1,1.41,25,40,-1.0
