yes-answer,time,distance,intensity,difference
0,1.64,0,10,-3.0
0,1.226,0,10,-3.0
0,1.198,0,10,-3.0
0,1.3430000000000002,0,10,-3.0
0,1.133,0,10,-3.0
0,1.768,0,10,-3.0
0,1.168,0,10,-3.0
0,1.486,0,10,-3.0
0,1.867,0,10,-3.0
0,1.065,0,10,-3.0
0,1.536,0,10,-2.375
0,1.442,0,10,-2.375
0,1.079,0,10,-2.375
0,1.811,0,10,-2.375
0,1.69,0,10,-2.375
0,1.414,0,10,-2.375
0,1.081,0,10,-2.375
0,2.111,0,10,-2.375
0,1.017,0,10,-2.375
0,1.396,0,10,-2.375
0,1.334,0,10,-1.75
0,1.609,0,10,-1.75
0,1.517,0,10,-1.75
0,1.305,0,10,-1.75
1,1.702,0,10,-1.75
0,1.151,0,10,-1.75
0,1.3,0,10,-1.75
0,1.84,0,10,-1.75
0,1.146,0,10,-1.75
0,1.849,0,10,-1.75
1,3.429,0,10,-1.125
0,1.053,0,10,-1.125
0,1.198,0,10,-1.125
0,2.158,0,10,-1.125
0,2.74,0,10,-1.125
0,1.879,0,10,-1.125
0,1.469,0,10,-1.125
0,1.283,0,10,-1.125
0,1.262,0,10,-1.125
0,1.797,0,10,-1.125
1,2.029,0,10,-0.5
1,1.54,0,10,-0.5
0,1.895,0,10,-0.5
0,5.83,0,10,-0.5
1,2.228,0,10,-0.5
0,1.374,0,10,-0.5
0,1.464,0,10,-0.5
0,1.918,0,10,-0.5
0,1.399,0,10,-0.5
1,1.183,0,10,-0.5
1,1.41,0,10,0.5
1,2.945,0,10,0.5
0,1.785,0,10,0.5
1,3.487,0,10,0.5
0,1.844,0,10,0.5
1,1.414,0,10,0.5
1,2.289,0,10,0.5
1,1.97,0,10,0.5
1,3.136,0,10,0.5
0,1.696,0,10,0.5
1,1.579,0,10,1.125
0,2.645,0,10,1.125
1,1.978,0,10,1.125
0,1.233,0,10,1.125
0,1.445,0,10,1.125
1,2.117,0,10,1.125
1,1.339,0,10,1.125
1,1.75,0,10,1.125
1,1.206,0,10,1.125
1,1.672,0,10,1.125
1,1.567,0,10,1.75
1,1.3159999999999998,0,10,1.75
1,1.4780000000000002,0,10,1.75
1,1.365,0,10,1.75
1,1.905,0,10,1.75
1,1.178,0,10,1.75
1,1.43,0,10,1.75
1,1.538,0,10,1.75
1,1.173,0,10,1.75
1,1.897,0,10,1.75
1,1.589,0,10,2.375
1,1.716,0,10,2.375
1,2.485,0,10,2.375
1,1.834,0,10,2.375
1,1.765,0,10,2.375
1,1.264,0,10,2.375
0,1.195,0,10,2.375
1,1.368,0,10,2.375
1,1.19,0,10,2.375
0,1.319,0,10,2.375
1,2.786,0,10,3.0
1,2.014,0,10,3.0
0,1.314,0,10,3.0
1,2.158,0,10,3.0
1,1.244,0,10,3.0
1,1.914,0,10,3.0
1,1.6130000000000002,0,10,3.0
1,1.42,0,10,3.0
1,1.126,0,10,3.0
1,1.48,0,10,3.0
0,1.188,25,10,-3.0
0,1.123,25,10,-3.0
0,1.227,25,10,-3.0
0,1.515,25,10,-3.0
0,1.396,25,10,-3.0
0,1.656,25,10,-3.0
0,1.027,25,10,-3.0
0,1.474,25,10,-3.0
0,1.3969999999999998,25,10,-3.0
0,1.459,25,10,-3.0
0,1.756,25,10,-2.375
0,1.414,25,10,-2.375
0,1.672,25,10,-2.375
0,1.242,25,10,-2.375
0,3.457,25,10,-2.375
0,1.785,25,10,-2.375
0,1.48,25,10,-2.375
0,1.475,25,10,-2.375
0,1.297,25,10,-2.375
0,1.867,25,10,-2.375
0,1.324,25,10,-2.375
0,1.602,25,10,-1.75
0,2.293,25,10,-1.75
0,1.486,25,10,-1.75
0,1.176,25,10,-1.75
0,1.426,25,10,-1.75
0,1.4069999999999998,25,10,-1.75
0,1.77,25,10,-1.75
0,1.744,25,10,-1.75
0,1.15,25,10,-1.75
0,1.238,25,10,-1.75
0,1.741,25,10,-1.125
1,1.203,25,10,-1.125
1,1.745,25,10,-1.125
0,2.149,25,10,-1.125
0,2.18,25,10,-1.125
0,1.7919999999999998,25,10,-1.125
0,3.0980000000000003,25,10,-1.125
1,1.4509999999999998,25,10,-1.125
0,1.521,25,10,-1.125
0,2.08,25,10,-1.125
1,2.587,25,10,-0.5
0,1.188,25,10,-0.5
0,1.751,25,10,-0.5
0,2.354,25,10,-0.5
0,2.264,25,10,-0.5
1,1.4409999999999998,25,10,-0.5
0,2.564,25,10,-0.5
0,3.159,25,10,-0.5
0,2.166,25,10,-0.5
1,1.957,25,10,-0.5
0,2.006,25,10,0.5
1,2.313,25,10,0.5
1,1.966,25,10,0.5
1,1.876,25,10,0.5
1,4.1789999999999985,25,10,0.5
1,1.557,25,10,0.5
1,2.457,25,10,0.5
1,2.221,25,10,0.5
1,1.842,25,10,0.5
1,1.997,25,10,0.5
1,1.204,25,10,1.125
1,2.086,25,10,1.125
1,1.7719999999999998,25,10,1.125
1,1.643,25,10,1.125
1,1.366,25,10,1.125
1,1.875,25,10,1.125
1,1.923,25,10,1.125
1,1.778,25,10,1.125
0,0.086,25,10,1.125
1,2.631,25,10,1.125
1,2.363,25,10,1.75
1,3.192,25,10,1.75
1,1.577,25,10,1.75
0,1.433,25,10,1.75
1,1.664,25,10,1.75
1,1.602,25,10,1.75
1,2.136,25,10,1.75
1,1.33,25,10,1.75
1,1.705,25,10,1.75
1,1.65,25,10,1.75
1,1.867,25,10,2.375
1,1.445,25,10,2.375
1,1.823,25,10,2.375
1,2.375,25,10,2.375
1,0.384,25,10,2.375
1,1.48,25,10,2.375
1,1.531,25,10,2.375
1,1.5730000000000002,25,10,2.375
1,1.693,25,10,2.375
1,1.5219999999999998,25,10,2.375
1,1.911,25,10,3.0
1,1.57,25,10,3.0
1,1.948,25,10,3.0
1,1.464,25,10,3.0
1,1.4680000000000002,25,10,3.0
1,1.689,25,10,3.0
1,2.321,25,10,3.0
1,1.618,25,10,3.0
1,1.903,25,10,3.0
1,1.723,25,10,3.0
0,1.461,50,10,-3.0
0,1.267,50,10,-3.0
0,1.119,50,10,-3.0
0,1.848,50,10,-3.0
0,1.372,50,10,-3.0
0,1.896,50,10,-3.0
0,1.861,50,10,-3.0
0,2.03,50,10,-3.0
0,1.079,50,10,-3.0
0,1.942,50,10,-3.0
0,1.835,50,10,-2.375
0,1.596,50,10,-2.375
0,1.672,50,10,-2.375
0,2.296,50,10,-2.375
0,1.535,50,10,-2.375
0,1.54,50,10,-2.375
0,1.475,50,10,-2.375
0,1.455,50,10,-2.375
0,1.656,50,10,-2.375
0,1.367,50,10,-2.375
0,1.812,50,10,-1.75
0,1.824,50,10,-1.75
0,1.228,50,10,-1.75
0,1.578,50,10,-1.75
0,1.631,50,10,-1.75
0,1.465,50,10,-1.75
0,1.892,50,10,-1.75
0,1.268,50,10,-1.75
0,1.577,50,10,-1.75
0,1.749,50,10,-1.75
0,2.343,50,10,-1.125
0,1.74,50,10,-1.125
0,1.386,50,10,-1.125
0,2.087,50,10,-1.125
1,2.991,50,10,-1.125
0,1.934,50,10,-1.125
0,1.983,50,10,-1.125
0,3.333,50,10,-1.125
0,2.097,50,10,-1.125
0,2.737,50,10,-1.125
1,2.787,50,10,-0.5
0,1.305,50,10,-0.5
0,1.779,50,10,-0.5
0,1.746,50,10,-0.5
0,1.953,50,10,-0.5
0,2.5580000000000003,50,10,-0.5
0,2.407,50,10,-0.5
0,1.487,50,10,-0.5
0,2.237,50,10,-0.5
0,1.692,50,10,-0.5
1,1.726,50,10,0.5
1,3.1830000000000003,50,10,0.5
1,1.585,50,10,0.5
0,1.925,50,10,0.5
1,1.814,50,10,0.5
1,2.423,50,10,0.5
0,3.662,50,10,0.5
1,2.415,50,10,0.5
0,2.6180000000000003,50,10,0.5
1,1.719,50,10,0.5
1,1.394,50,10,1.125
1,1.456,50,10,1.125
1,2.186,50,10,1.125
1,1.908,50,10,1.125
0,1.978,50,10,1.125
1,2.507,50,10,1.125
1,1.653,50,10,1.125
1,1.823,50,10,1.125
1,1.841,50,10,1.125
1,2.859,50,10,1.125
1,1.735,50,10,1.75
1,2.02,50,10,1.75
1,2.254,50,10,1.75
1,1.747,50,10,1.75
1,2.016,50,10,1.75
1,2.478,50,10,1.75
0,1.508,50,10,1.75
1,1.89,50,10,1.75
1,1.853,50,10,1.75
1,1.802,50,10,1.75
1,1.747,50,10,2.375
1,1.221,50,10,2.375
1,1.904,50,10,2.375
1,1.487,50,10,2.375
1,2.142,50,10,2.375
1,1.798,50,10,2.375
1,1.486,50,10,2.375
0,1.788,50,10,2.375
1,2.152,50,10,2.375
0,1.979,50,10,2.375
1,2.879,50,10,3.0
1,2.226,50,10,3.0
1,2.01,50,10,3.0
1,2.133,50,10,3.0
1,1.347,50,10,3.0
1,2.254,50,10,3.0
1,1.416,50,10,3.0
1,1.402,50,10,3.0
1,1.656,50,10,3.0
1,1.546,50,10,3.0
0,2.2,75,10,-3.0
0,1.569,75,10,-3.0
0,1.4780000000000002,75,10,-3.0
0,1.834,75,10,-3.0
0,1.375,75,10,-3.0
0,1.338,75,10,-3.0
0,1.6880000000000002,75,10,-3.0
0,1.369,75,10,-3.0
0,1.508,75,10,-3.0
0,1.4509999999999998,75,10,-3.0
0,1.649,75,10,-2.35
0,1.88,75,10,-2.35
0,1.372,75,10,-2.35
0,1.814,75,10,-2.35
0,1.429,75,10,-2.35
0,1.938,75,10,-2.35
0,1.62,75,10,-2.35
0,1.166,75,10,-2.35
0,1.364,75,10,-2.35
0,2.374,75,10,-2.35
0,1.81,75,10,-1.7000000000000002
0,1.202,75,10,-1.7000000000000002
1,1.359,75,10,-1.7000000000000002
0,1.807,75,10,-1.7000000000000002
0,1.963,75,10,-1.7000000000000002
0,1.422,75,10,-1.7000000000000002
0,1.65,75,10,-1.7000000000000002
0,2.539,75,10,-1.7000000000000002
0,2.277,75,10,-1.7000000000000002
0,2.343,75,10,-1.7000000000000002
0,1.77,75,10,-1.0500000000000005
0,2.211,75,10,-1.0500000000000005
1,2.099,75,10,-1.0500000000000005
1,1.597,75,10,-1.0500000000000005
0,1.229,75,10,-1.0500000000000005
