yes-answer,time,distance,intensity,difference
0,1.243,0,10,-3.0
0,1.3159999999999998,0,10,-3.0
0,1.577,0,10,-3.0
0,1.523,0,10,-3.0
0,1.199,0,10,-3.0
0,1.379,0,10,-3.0
0,1.642,0,10,-3.0
0,1.564,0,10,-3.0
0,1.216,0,10,-3.0
0,1.857,0,10,-3.0
0,1.765,0,10,-2.375
0,1.435,0,10,-2.375
0,1.354,0,10,-2.375
0,1.202,0,10,-2.375
0,1.828,0,10,-2.375
0,2.229,0,10,-2.375
0,1.273,0,10,-2.375
0,1.183,0,10,-2.375
0,1.342,0,10,-2.375
0,1.584,0,10,-2.375
0,2.136,0,10,-1.75
0,1.807,0,10,-1.75
0,1.237,0,10,-1.75
0,1.5530000000000002,0,10,-1.75
0,1.75,0,10,-1.75
0,1.763,0,10,-1.75
0,1.4269999999999998,0,10,-1.75
0,1.367,0,10,-1.75
0,1.736,0,10,-1.75
0,1.307,0,10,-1.75
0,1.6869999999999998,0,10,-1.125
0,1.252,0,10,-1.125
0,1.565,0,10,-1.125
0,2.378,0,10,-1.125
0,1.6840000000000002,0,10,-1.125
0,1.761,0,10,-1.125
0,1.344,0,10,-1.125
0,1.796,0,10,-1.125
0,1.246,0,10,-1.125
0,1.541,0,10,-1.125
1,1.275,0,10,-0.5
0,2.414,0,10,-0.5
0,1.648,0,10,-0.5
0,1.3530000000000002,0,10,-0.5
1,1.586,0,10,-0.5
0,3.568,0,10,-0.5
0,2.839,0,10,-0.5
1,1.47,0,10,-0.5
0,1.261,0,10,-0.5
0,2.947,0,10,-0.5
1,1.525,0,10,0.5
1,2.275,0,10,0.5
1,2.372,0,10,0.5
1,1.845,0,10,0.5
1,1.436,0,10,0.5
1,3.863,0,10,0.5
1,1.978,0,10,0.5
1,1.455,0,10,0.5
1,1.816,0,10,0.5
1,2.095,0,10,0.5
1,1.901,0,10,1.125
1,1.692,0,10,1.125
1,1.6130000000000002,0,10,1.125
1,1.466,0,10,1.125
1,2.349,0,10,1.125
1,1.7009999999999998,0,10,1.125
1,1.283,0,10,1.125
1,1.933,0,10,1.125
1,1.4780000000000002,0,10,1.125
1,1.314,0,10,1.125
1,2.0780000000000003,0,10,1.75
1,1.584,0,10,1.75
1,1.3030000000000002,0,10,1.75
1,1.539,0,10,1.75
1,1.383,0,10,1.75
1,1.3330000000000002,0,10,1.75
1,1.412,0,10,1.75
1,1.568,0,10,1.75
1,1.078,0,10,1.75
1,1.557,0,10,1.75
1,1.919,0,10,2.375
1,1.756,0,10,2.375
